Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,5d,1m,3m,6m,1y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Average_Rank,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Recent_Momentum_Rank,Recent_Weakness_Penalty,Coverage_Penalty,State_Adjustment,Durability_Adjustment,Average_Rank,Average_Rank,Market_Cap,Market_Cap_B,Market_Cap_Rank,Market_Cap_Bucket,Market_Cap_Asset_Type,Market_Cap_Source,Interval_Dice,Alpha_Dice,Grid_Score,Max_Divergence_Score,Y3_Beat_VOO_Score,Y3_Premium_Score,Y3_Premium_Wins,Y3_Premium_Total,Y3_Confidence,Beat_Score
456,CPT,Real Estate,-98.6,13.7,9.3,9.3,11.9,8.0,5.0,-0.3,-19.8,-47.2,-65.5,-98.6,43.3,-120.7,2.4,0.0,-415.3,42.4,449.0,449.0,480.0,480.0,0.0,0.0,456.0,456.0,41,990.4515955611876,EARLY_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,449.0,449.0,480.0,480.0,0.0,0.0,,0.0,0.0,0.0,0.0,456.0,456.0,,,,,,,111100000,010100000,84.6,0.0,44.4,0.0,0.0,9.0,1.0,84.6
457,ECL,Specialty Chemicals,-63.4,23.6,12.0,8.0,12.6,1.3,-0.3,-4.1,-10.5,-14.1,-38.1,-63.4,35.5,-93.5,1.9,0.0,-124.8,77.6,346.0,346.0,375.0,375.0,0.0,0.0,457.0,457.0,-41,177.5,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,346.0,346.0,375.0,375.0,0.0,0.0,,0.0,0.0,0.0,0.0,457.0,457.0,,,,,,,111000000,111000000,84.6,0.0,66.7,0.0,0.0,9.0,1.0,84.6
458,ED,Electric Utilities,-80.3,17.2,11.5,8.0,6.6,-1.2,1.6,0.2,-14.0,-24.7,-41.0,-80.3,25.7,-101.7,2.3,0.0,-285.0,60.7,400.0,400.0,429.0,429.0,0.0,0.0,458.0,458.0,78,702.1099619132096,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,400.0,400.0,429.0,429.0,0.0,0.0,,0.0,0.0,0.0,0.0,458.0,458.0,,,,,,,110110000,000011000,84.6,0.0,44.4,0.0,0.0,9.0,1.0,84.6
459,EG,Insurance - Reinsurance,-84.7,17.0,10.2,8.5,6.4,3.2,3.6,-1.8,-31.2,-40.2,-50.8,-84.7,38.9,-109.5,2.3,0.0,-221.8,56.3,413.0,413.0,444.0,444.0,0.0,0.0,459.0,459.0,78,397.8972365782783,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,413.0,413.0,444.0,444.0,0.0,0.0,,0.0,0.0,0.0,0.0,459.0,459.0,,,,,,,111100000,000011000,84.6,0.0,44.4,0.0,0.0,9.0,1.0,84.6
460,FE,Utilities,-61.1,19.2,12.2,6.9,6.4,-3.7,-1.6,0.6,-3.7,-14.8,-30.9,-61.1,30.9,-82.4,2.0,0.0,-222.5,79.9,337.0,337.0,366.0,366.0,0.0,0.0,460.0,460.0,42,484.23606363436033,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,337.0,337.0,366.0,366.0,0.0,0.0,,0.0,0.0,0.0,0.0,460.0,460.0,,,,,,,110010000,110001000,84.6,0.0,66.7,0.0,0.0,9.0,1.0,84.6
461,ITW,Industrials,-61.6,21.8,7.9,4.0,8.2,-1.5,-0.7,-3.9,-23.4,-34.6,-46.5,-61.6,26.1,-85.6,2.5,0.0,-109.7,79.4,338.0,338.0,367.0,367.0,0.0,0.0,461.0,461.0,-84,84.46708217085246,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,338.0,338.0,367.0,367.0,0.0,0.0,,0.0,0.0,0.0,0.0,461.0,461.0,,,,,,,110000000,010111000,84.6,0.0,88.9,0.0,0.0,9.0,1.0,84.6
462,IVZ,Asset Management,-50.2,48.8,-7.0,-4.4,-0.8,-3.0,-2.9,11.8,33.6,14.5,15.5,-50.2,8.3,-104.9,1.7,0.0,-80.5,90.8,320.0,320.0,345.0,345.0,0.0,0.0,462.0,462.0,-181,-19.18481654891027,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,320.0,320.0,345.0,345.0,0.0,0.0,,0.0,0.0,0.0,0.0,462.0,462.0,,,,,,,000011110,000010001,84.6,0.0,44.4,0.0,0.0,9.0,1.0,84.6
463,MDLZ,Confectioners,-108.0,8.3,5.6,3.7,0.7,-2.7,-0.6,-8.2,-37.3,-54.4,-73.9,-108.0,19.9,-119.1,2.4,0.0,-710.3,33.0,473.0,473.0,500.0,500.0,0.0,0.0,463.0,463.0,-3,1520.3532199416848,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,473.0,473.0,500.0,500.0,0.0,0.0,,0.0,0.0,0.0,0.0,463.0,463.0,,,,,,,110000000,011011000,84.6,0.0,88.9,0.0,0.0,9.0,1.0,84.6
464,PNR,Industrials,-73.8,16.9,8.5,5.4,3.6,-10.8,-20.1,-29.5,-39.3,-39.1,-42.8,-73.8,34.9,-95.3,1.5,0.0,33.7,67.2,379.0,379.0,411.0,411.0,0.0,0.0,464.0,464.0,1,-44.59789747686504,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,379.0,379.0,411.0,411.0,0.0,0.0,,0.0,0.0,0.0,0.0,464.0,464.0,,,,,,,110000000,000101110,84.6,0.0,88.9,0.0,0.0,9.0,1.0,84.6
465,SYK,Medical Devices,-63.8,23.5,14.9,10.7,13.3,-0.9,-6.9,-15.8,-34.5,-39.7,-51.9,-63.8,37.3,-94.5,2.5,0.0,-8.1,77.2,348.0,348.0,377.0,377.0,0.0,0.0,465.0,465.0,-41,13.691745451103879,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,348.0,348.0,377.0,377.0,0.0,0.0,,0.0,0.0,0.0,0.0,465.0,465.0,,,,,,,110000000,011001100,84.6,0.0,88.9,0.0,0.0,9.0,1.0,84.6
466,SYY,Food Distribution,-83.9,20.3,10.7,7.8,13.4,3.8,2.8,-0.2,-12.7,-31.9,-50.1,-83.9,22.5,-110.4,2.0,0.0,-253.2,57.1,412.0,412.0,443.0,443.0,0.0,0.0,466.0,466.0,47,358.92899835096676,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,412.0,412.0,443.0,443.0,0.0,0.0,,0.0,0.0,0.0,0.0,466.0,466.0,,,,,,,111100000,110000000,84.6,0.0,44.4,0.0,0.0,9.0,1.0,84.6
467,WBD,Entertainment,-91.7,25.0,3.0,4.7,0.0,-6.3,-6.1,36.3,97.2,44.3,-12.6,-91.7,140.4,-168.4,1.7,0.0,-384.9,49.3,429.0,429.0,458.0,458.0,0.0,0.0,467.0,467.0,-40,66.17010120311409,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,429.0,429.0,458.0,458.0,0.0,0.0,,0.0,0.0,0.0,0.0,467.0,467.0,,,,,,,100011100,000000011,84.6,0.0,44.4,0.0,0.0,9.0,1.0,84.6
468,YUM,Restaurants,-55.3,17.8,9.6,5.5,4.0,-3.4,-3.4,-5.0,-18.8,-29.5,-40.7,-55.3,45.1,-76.6,2.1,0.0,-141.6,85.7,329.0,329.0,356.0,356.0,0.0,0.0,468.0,468.0,7,198.34271415882867,EARLY_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,329.0,329.0,356.0,356.0,0.0,0.0,,0.0,0.0,0.0,0.0,468.0,468.0,,,,,,,110000000,110011000,84.6,0.0,88.9,0.0,0.0,9.0,1.0,84.6
469,AMT,Telecommunications Infrastructure,-113.2,5.4,3.0,2.3,-3.5,-7.1,-6.6,-15.8,-36.7,-61.7,-88.0,-113.2,77.9,-123.7,2.3,0.0,-1104.8,27.8,484.0,484.0,509.0,509.0,0.0,0.0,469.0,469.0,-39,1362.1753874693075,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,484.0,484.0,509.0,509.0,0.0,0.0,,0.0,0.0,0.0,0.0,469.0,469.0,,,,,,,100000000,111000000,62.4,0.0,66.7,22.2,1.0,9.0,1.0,84.6
470,BA,Aerospace & Defense,-130.5,4.6,1.4,0.1,-2.4,-5.5,-4.6,-8.9,-24.0,-42.3,-74.7,-130.5,110.6,-141.6,1.5,0.0,-2259.6,10.5,518.0,518.0,540.0,540.0,0.0,0.0,470.0,470.0,-86,1046.9437569657766,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,518.0,518.0,540.0,540.0,0.0,0.0,,0.0,0.0,0.0,0.0,470.0,470.0,,,,,,,100000000,110001000,62.4,0.0,66.7,22.2,1.0,9.0,1.0,84.6
471,CTRA,Oil & Gas E&P,-54.0,32.0,-13.8,-9.8,-12.9,-4.9,5.7,10.2,-8.9,-8.1,-5.7,-54.0,47.1,-103.3,1.6,0.0,-26.338711635267,89.7,322.0,322.0,355.0,355.0,0.0,0.0,471.0,471.0,-84,0.0,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,322.0,322.0,355.0,355.0,0.0,0.0,,0.0,0.0,0.0,0.0,471.0,471.0,24724652557.46,24.725,372.0,other,equity,data_raw,000110000,000011000,62.4,0.0,44.4,22.2,1.0,9.0,1.0,84.6
472,GPN,Specialty Business Services,-171.5,4.4,3.6,7.0,-4.2,-6.8,-9.4,-17.6,-58.3,-86.6,-122.2,-171.5,72.1,-182.3,2.7,0.0,-2532.7,-30.5,579.0,579.0,583.0,583.0,0.0,0.0,472.0,472.0,-39,2467.3,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,579.0,579.0,583.0,583.0,0.0,0.0,,0.0,0.0,0.0,0.0,472.0,472.0,,,,,,,100000000,111000000,62.4,0.0,66.7,22.2,1.0,9.0,1.0,84.6
473,HAL,Oil & Gas Equipment & Services,-103.2,20.0,2.0,0.5,-14.1,-15.0,-3.7,15.9,-17.9,-34.4,-28.9,-103.2,34.8,-138.6,2.4,0.0,-365.0,37.8,462.0,462.0,490.0,490.0,0.0,0.0,473.0,473.0,-39,22.507404252867616,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,462.0,462.0,490.0,490.0,0.0,0.0,,0.0,0.0,0.0,0.0,473.0,473.0,,,,,,,100010000,000011000,62.4,0.0,44.4,22.2,1.0,9.0,1.0,84.6
474,REGN,Biotechnology,-115.1,8.9,6.1,6.4,-0.8,-14.1,-17.7,-10.8,-49.5,-65.9,-76.9,-115.1,50.6,-130.6,2.3,0.0,-512.3,25.9,488.0,488.0,513.0,513.0,0.0,0.0,474.0,474.0,-37,1194.8749922495315,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,488.0,488.0,513.0,513.0,0.0,0.0,,0.0,0.0,0.0,0.0,474.0,474.0,,,,,,,100000000,001011000,62.4,0.0,66.7,22.2,1.0,9.0,1.0,84.6
475,WDAY,Technology,-160.6,4.9,4.9,8.8,-10.2,-12.2,-25.9,-42.8,-78.0,-97.1,-123.8,-160.6,88.9,-173.0,2.8,0.0,-911.2,-19.6,565.0,565.0,571.0,571.0,0.0,0.0,475.0,475.0,-36,3590.3146855758932,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,565.0,565.0,571.0,571.0,0.0,0.0,,0.0,0.0,0.0,0.0,475.0,475.0,,,,,,,100000000,111000000,62.4,0.0,66.7,22.2,1.0,9.0,1.0,84.6
476,OXY,Oil & Gas E&P,-104.4,9.4,0.6,-0.9,-13.6,-17.5,-5.6,-3.0,-37.4,-49.9,-33.3,-104.4,85.7,-124.0,1.9,0.0,-652.9,36.6,465.0,465.0,493.0,493.0,0.0,0.0,476.0,476.0,-79,3.3522951508507504,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,465.0,465.0,493.0,493.0,0.0,0.0,,0.0,0.0,0.0,0.0,476.0,476.0,,,,,,,000000000,000011000,40.2,0.0,44.4,44.4,2.0,9.0,1.0,84.6
477,SPCX,Aerospace and Defense,15.9,36.4,-37.5,-13.9,,,,,,,,15.9,42.6,0.0,1.4,67.4,67.3,15.5,509.0,509.0,203.0,203.0,0.0,0.0,477.0,477.0,-223,58.9,NO_TREND,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,509.0,509.0,203.0,203.0,0.0,0.0,,0.0,0.0,0.0,0.0,477.0,477.0,1160165112799.74,1160.165,12.0,cap100,equity,data_raw,0-------1,---------,52.0,30.0,0.0,0.0,0.0,0.0,0.0,82.0
478,AVY,Packaging & Containers,-95.5,10.6,6.6,7.1,5.5,-6.5,-9.6,-13.2,-43.4,-63.7,-77.1,-95.5,74.5,-115.3,2.1,0.0,-290.2,45.5,441.0,441.0,471.0,471.0,0.0,0.0,478.0,478.0,5,522.1178518174027,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,441.0,441.0,471.0,471.0,0.0,0.0,,0.0,0.0,0.0,0.0,478.0,478.0,,,,,,,110000000,01011-000,76.7,0.0,66.7,0.0,0.0,9.0,1.0,76.7
479,AWK,Utilities,-104.6,11.3,7.4,8.7,8.6,-1.1,-2.0,-9.4,-30.6,-56.0,-79.9,-104.6,64.8,-125.7,2.5,0.0,-506.4,36.4,467.0,467.0,495.0,495.0,0.0,0.0,479.0,479.0,5,1095.5100796042966,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,467.0,467.0,495.0,495.0,0.0,0.0,,0.0,0.0,0.0,0.0,479.0,479.0,,,,,,,110000000,-11100000,76.7,0.0,66.7,0.0,0.0,9.0,1.0,76.7
480,VOO,Unknown,0.0,24.7,0.0,,0.5,0.4,0.7,0.4,1.4,-0.3,-0.1,0.0,7.0,-2.3,1.6,-5.5,-4.6,126.4,249.0,249.0,241.0,241.0,0.0,0.0,480.0,480.0,-79,0.0,,,,,,,,,249.0,249.0,241.0,241.0,0.0,0.0,,0.0,0.0,0.0,0.0,480.0,480.0,1701513003008.0,1701.513,,etf,etf,data_raw,-11111000,-0--0000-,75.5,0.0,0.0,0.0,0.0,8.0,1.0,75.5
481,XLF,Index,-35.5,26.2,9.0,2.6,5.0,1.4,-1.8,-6.5,-10.3,-17.4,-21.8,-35.5,15.4,-55.5,2.2,0.0,-34.8,105.5,295.0,295.0,316.0,316.0,0.0,0.0,481.0,481.0,8,24.627070773225498,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,295.0,295.0,316.0,316.0,0.0,0.0,,0.0,0.0,0.0,0.0,481.0,481.0,,,,,,,111000000,1000-1000,75.3,0.0,44.4,0.0,0.0,9.0,1.0,75.3
482,MOS,Agricultural Inputs,-148.9,3.1,1.4,0.3,-1.9,-13.6,-14.9,-29.4,-55.2,-85.6,-94.9,-148.9,156.0,-159.7,2.2,0.0,-2890.5,-7.9,552.0,552.0,560.0,560.0,0.0,0.0,482.0,482.0,-40,2109.5,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,552.0,552.0,560.0,560.0,0.0,0.0,,0.0,0.0,0.0,0.0,482.0,482.0,,,,,,,100000000,10001-000,53.1,0.0,44.4,22.2,1.0,9.0,1.0,75.3
483,ULTA,Specialty Retail,-83.8,11.6,11.1,9.7,-4.0,-15.7,-19.6,-18.8,-25.9,-42.8,-48.2,-83.8,50.1,-101.0,1.8,0.0,-423.1,57.2,411.0,411.0,442.0,442.0,0.0,0.0,483.0,483.0,-40,4576.9,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,411.0,411.0,442.0,442.0,0.0,0.0,,0.0,0.0,0.0,0.0,483.0,483.0,,,,,,,100000000,00-011000,53.1,0.0,44.4,22.2,1.0,9.0,1.0,75.3
484,ABNB,Travel Services,-52.1,14.3,6.5,4.8,5.5,4.4,5.7,2.2,-25.3,-45.1,,-52.1,33.1,-102.6,2.1,0.0,-341.7,8.5,520.0,520.0,350.0,350.0,0.0,0.0,484.0,484.0,40,365.64744195051964,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,520.0,520.0,350.0,350.0,0.0,0.0,,0.0,0.0,0.0,0.0,484.0,484.0,,,,,,,1111100-0,-----0000,74.5,0.0,0.0,0.0,0.0,4.0,0.667,74.5
485,DUK,Electric Utilities,-45.5,28.1,16.5,6.3,4.8,-2.9,0.1,-0.7,3.6,-6.2,-18.0,-45.5,12.9,-67.8,1.8,0.0,-100.4,95.5,308.0,308.0,333.0,333.0,0.0,0.0,485.0,485.0,86,199.2688104958364,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,308.0,308.0,333.0,333.0,0.0,0.0,,0.0,0.0,0.0,0.0,485.0,485.0,,,,,,,110101000,00001000-,73.9,0.0,22.2,0.0,0.0,9.0,1.0,73.9
486,SOLV,Healthcare,-9.0,25.3,18.7,8.0,13.5,10.0,2.5,-1.5,,,,-9.0,9.1,-56.0,2.4,0.0,-42.5,13.6,511.0,511.0,256.0,256.0,0.0,0.0,486.0,486.0,43,155.5918604247906,EARLY_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,511.0,511.0,256.0,256.0,0.0,0.0,,0.0,0.0,0.0,0.0,486.0,486.0,,,,,,,11110---0,--------0,73.7,0.0,0.0,0.0,0.0,1.0,0.167,73.7
487,LDOS,IT Consulting & Other Services,-94.3,2.2,2.2,-2.4,-24.7,-35.9,-42.6,-48.4,-57.6,-66.2,-85.1,-94.3,102.6,-98.3,1.5,0.0,1417.2,46.7,436.0,436.0,465.0,465.0,0.0,0.0,487.0,487.0,-82,-780.1785121903906,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,436.0,436.0,465.0,465.0,0.0,0.0,,0.0,0.0,0.0,0.0,487.0,487.0,,,,,,,000000000,111000110,73.6,0.0,111.1,0.0,0.0,9.0,1.0,73.6
488,MCD,Restaurants,-72.4,5.6,0.7,-0.6,-2.1,-13.4,-15.5,-19.9,-38.8,-51.4,-63.2,-72.4,53.8,-79.5,2.5,0.0,-252.7,68.6,376.0,376.0,408.0,408.0,0.0,0.0,488.0,488.0,-82,20.772199412073064,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,376.0,376.0,408.0,408.0,0.0,0.0,,0.0,0.0,0.0,0.0,488.0,488.0,,,,,,,000000000,111011000,73.6,0.0,111.1,0.0,0.0,9.0,1.0,73.6
489,SWK,Industrials,-137.8,14.1,6.6,8.6,19.8,15.0,16.4,18.5,-15.0,-44.2,-80.5,-137.8,21.3,-163.3,2.3,0.0,-711.7,3.2,533.0,533.0,549.0,549.0,0.0,0.0,489.0,489.0,-82,767.5673960961169,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,533.0,533.0,549.0,549.0,0.0,0.0,,0.0,0.0,0.0,0.0,489.0,489.0,,,,,,,111110000,000000000,73.6,0.0,0.0,0.0,0.0,9.0,1.0,73.6
490,AOS,Industrials,-116.4,13.7,8.5,8.6,7.8,-7.0,-10.7,-16.2,-44.8,-59.5,-72.6,-116.4,20.8,-137.6,2.4,0.0,-368.8,24.6,496.0,496.0,520.0,520.0,0.0,0.0,490.0,490.0,2,694.6099338283445,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,496.0,496.0,520.0,520.0,0.0,0.0,,0.0,0.0,0.0,0.0,490.0,490.0,,,,,,,110000000,000111000,73.5,0.0,66.7,0.0,0.0,9.0,1.0,73.5
491,AVB,Real Estate,-113.9,11.1,11.0,9.8,5.2,3.8,2.2,-5.1,-29.3,-49.0,-69.1,-113.9,8.8,-128.7,3.1,0.0,-561.2,27.0,486.0,486.0,511.0,511.0,0.0,0.0,491.0,491.0,76,4438.8,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,486.0,486.0,511.0,511.0,0.0,0.0,,0.0,0.0,0.0,0.0,491.0,491.0,,,,,,,111100000,010000000,73.5,0.0,22.2,0.0,0.0,9.0,1.0,73.5
492,BMY,Healthcare,-92.2,24.0,10.9,9.1,3.1,-6.5,-1.4,7.9,-2.9,-28.5,-47.4,-92.2,16.3,-125.8,1.9,0.0,-259.6,48.8,430.0,430.0,459.0,459.0,0.0,0.0,492.0,492.0,41,269.9175640641706,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,430.0,430.0,459.0,459.0,0.0,0.0,,0.0,0.0,0.0,0.0,492.0,492.0,,,,,,,110010000,010010000,73.5,0.0,44.4,0.0,0.0,9.0,1.0,73.5
493,CCI,Real Estate,-135.2,3.7,3.7,3.3,-7.0,-8.3,-8.5,-16.8,-36.5,-67.9,-96.7,-135.2,51.9,-141.8,2.6,0.0,-2398.7,5.8,525.0,525.0,544.0,544.0,0.0,0.0,493.0,493.0,-43,2601.3,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,525.0,525.0,544.0,544.0,0.0,0.0,,0.0,0.0,0.0,0.0,493.0,493.0,,,,,,,100000000,111100000,73.5,0.0,88.9,0.0,0.0,9.0,1.0,73.5
494,CRM,Software,-135.9,4.3,4.3,6.9,-17.8,-21.7,-29.1,-40.2,-70.1,-84.3,-108.1,-135.9,111.0,-146.5,2.8,0.0,-365.3,5.1,528.0,528.0,546.0,546.0,0.0,0.0,494.0,494.0,-41,1176.0116669400963,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,528.0,528.0,546.0,546.0,0.0,0.0,,0.0,0.0,0.0,0.0,494.0,494.0,,,,,,,100000000,111000100,73.5,0.0,88.9,0.0,0.0,9.0,1.0,73.5
495,EMR,Industrial Automation,-15.8,38.1,-8.0,-2.2,4.2,-1.4,-0.9,-2.1,1.5,-1.2,-0.3,-15.8,21.8,-38.3,1.7,0.0,-22.4,125.1,252.0,252.0,269.0,269.0,0.0,0.0,495.0,495.0,-253,-4.964915862060828,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,252.0,252.0,269.0,269.0,0.0,0.0,,0.0,0.0,0.0,0.0,495.0,495.0,,,,,,,010001000,000010101,73.5,0.0,66.7,0.0,0.0,9.0,1.0,73.5
496,EXC,Utilities,-40.9,19.0,11.8,6.1,5.3,-3.3,-1.7,-3.8,-9.8,-20.7,-22.7,-40.9,49.5,-61.5,1.8,0.0,-113.9,100.1,303.0,303.0,327.0,327.0,0.0,0.0,496.0,496.0,5,234.3909841759631,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,303.0,303.0,327.0,327.0,0.0,0.0,,0.0,0.0,0.0,0.0,496.0,496.0,,,,,,,110000000,100011000,73.5,0.0,66.7,0.0,0.0,9.0,1.0,73.5
497,GD,Aerospace & Defense,-30.3,42.8,5.1,1.7,2.6,-3.4,-3.3,-2.3,-1.1,-1.7,2.4,-30.3,19.3,-66.9,1.3,0.0,-35.9,110.7,284.0,284.0,302.0,302.0,0.0,0.0,497.0,497.0,6,5.773333793686739,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,284.0,284.0,302.0,302.0,0.0,0.0,,0.0,0.0,0.0,0.0,497.0,497.0,,,,,,,110000010,000011000,73.5,0.0,44.4,0.0,0.0,9.0,1.0,73.5
498,HPQ,Technology,-115.4,9.0,1.5,-0.0,-4.7,3.6,1.4,-11.2,-48.4,-70.4,-83.0,-115.4,74.5,-133.6,2.3,0.0,-440.2,25.6,489.0,489.0,514.0,514.0,0.0,0.0,498.0,498.0,-78,60.25948258871529,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,489.0,489.0,514.0,514.0,0.0,0.0,,0.0,0.0,0.0,0.0,498.0,498.0,,,,,,,001100000,100110000,73.5,0.0,66.7,0.0,0.0,9.0,1.0,73.5
499,LMT,Aerospace & Defense,-63.5,9.7,4.3,1.9,0.3,-14.0,-10.2,-7.4,-24.5,-34.8,-49.1,-63.5,45.1,-75.0,2.5,0.0,-285.9,77.5,347.0,347.0,376.0,376.0,0.0,0.0,499.0,499.0,9,218.07921152407738,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,347.0,347.0,376.0,376.0,0.0,0.0,,0.0,0.0,0.0,0.0,499.0,499.0,,,,,,,110000000,010011000,73.5,0.0,66.7,0.0,0.0,9.0,1.0,73.5
500,MDT,Healthcare,-128.1,13.1,6.0,4.7,7.6,-5.9,-14.2,-18.0,-30.6,-52.8,-81.8,-128.1,12.1,-148.7,1.9,0.0,-568.5,12.9,513.0,513.0,535.0,535.0,0.0,0.0,500.0,500.0,-39,554.2344392213306,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,513.0,513.0,535.0,535.0,0.0,0.0,,0.0,0.0,0.0,0.0,500.0,500.0,,,,,,,110000000,111000000,73.5,0.0,66.7,0.0,0.0,9.0,1.0,73.5
501,MKC,Packaged Foods,-147.8,8.6,6.5,12.0,7.0,-6.5,-15.8,-27.6,-59.8,-83.6,-111.0,-147.8,54.6,-166.3,3.2,0.0,-750.9,-6.8,551.0,551.0,559.0,559.0,0.0,0.0,501.0,501.0,8,2513.491556991925,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,551.0,551.0,559.0,559.0,0.0,0.0,,0.0,0.0,0.0,0.0,501.0,501.0,,,,,,,110000000,111000000,73.5,0.0,66.7,0.0,0.0,9.0,1.0,73.5
502,NWS,Entertainment,-65.1,9.5,7.7,2.5,-4.6,-4.3,-6.9,-16.4,-28.5,-32.7,-34.9,-65.1,36.0,-75.2,2.0,0.0,-94.4,75.9,353.0,353.0,382.0,382.0,0.0,0.0,502.0,502.0,-39,421.46561321414356,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,353.0,353.0,382.0,382.0,0.0,0.0,,0.0,0.0,0.0,0.0,502.0,502.0,,,,,,,100000000,000111100,73.5,0.0,88.9,0.0,0.0,9.0,1.0,73.5
503,PCG,Utilities,-138.4,10.1,7.0,8.1,8.0,-3.0,-0.1,-0.3,-31.1,-35.9,-52.1,-138.4,11.7,-156.3,2.4,0.0,-921.3,2.6,535.0,535.0,551.0,551.0,0.0,0.0,503.0,503.0,9,2298.4962538225936,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,535.0,535.0,551.0,551.0,0.0,0.0,,0.0,0.0,0.0,0.0,503.0,503.0,,,,,,,110000000,000011100,73.5,0.0,66.7,0.0,0.0,9.0,1.0,73.5
504,PG,Household Products,-86.1,13.2,3.5,1.7,5.1,-3.7,-4.5,-10.7,-33.5,-47.6,-64.9,-86.1,37.7,-104.4,2.5,0.0,-242.2,54.9,417.0,417.0,448.0,448.0,0.0,0.0,504.0,504.0,-40,96.56692156031414,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,417.0,417.0,448.0,448.0,0.0,0.0,,0.0,0.0,0.0,0.0,504.0,504.0,,,,,,,110000000,011010000,73.5,0.0,66.7,0.0,0.0,9.0,1.0,73.5
