Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Average_Rank,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Recent_Momentum_Rank,Recent_Weakness_Penalty,Coverage_Penalty,State_Adjustment,Durability_Adjustment,Average_Rank,Average_Rank,Market_Cap,Market_Cap_B,Market_Cap_Rank,Market_Cap_Bucket,Market_Cap_Asset_Type,Market_Cap_Source,High_52W,Pct_From_52W_High,At_52W_High
278,NVO,Biotechnology,-84.5,2.2,-0.2,4.3,-3.1,-10.0,-27.5,-59.0,-79.9,-87.6,-84.9,-84.5,389.4,-94.8,2.4,0.0,3854.2507031750765,66.2,368.0,368.0,392.0,392.0,85.18,85.18,360.43,360.43,11,3730.9013286789127,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,368.0,368.0,392.0,392.0,85.18,85.18,317.0,10.0,0.0,25.0,0.0,360.43,360.43,,,,,,,64.16,-29.07,False
279,WM,Waste Management,-29.9,0.0,-7.3,-16.7,-16.1,-12.5,-19.0,-24.3,-28.7,-33.1,-36.2,-29.9,60.4,-29.6,1.8,0.0,1483.108196781884,120.8,242.0,242.0,260.0,260.0,94.59,94.59,361.89,361.89,-69,1349.6404808975835,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,242.0,242.0,260.0,260.0,94.59,94.59,422.0,40.0,0.0,25.0,0.0,361.89,361.89,,,,,,,248.12,-13.59,False
280,AMGN,Biotechnology,-40.8,20.0,-5.2,-11.3,-13.5,-8.7,-4.6,-7.1,-10.9,-13.6,-24.8,-40.8,33.9,-59.1,1.8,0.0,-93.03217882331046,109.8,266.0,266.0,286.0,286.0,101.92,101.92,363.32,363.32,24,-93.03217882290434,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,266.0,266.0,286.0,286.0,101.92,101.92,320.0,4.0,0.0,0.0,0.0,363.32,363.32,,,,,,,391.29,-14.01,False
281,JNJ,Pharmaceuticals,-49.0,34.9,-5.8,-11.9,-12.1,-4.9,5.6,11.3,2.6,-11.3,-25.3,-49.0,20.1,-85.4,2.0,0.0,-96.86204808358852,101.7,281.0,281.0,302.0,302.0,107.4,107.4,365.1,365.1,-7,-26.12290693187626,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,281.0,281.0,302.0,302.0,107.4,107.4,245.0,4.0,0.0,0.0,0.0,365.1,365.1,,,,,,,251.71,-8.31,False
282,ACGL,Insurance - Diversified,-19.6,19.0,-10.9,-14.2,-15.6,-14.0,-18.6,-30.2,-38.2,-20.2,-11.7,-19.6,110.1,-49.5,1.4,0.0,191.9622128394092,131.1,228.0,228.0,243.0,243.0,94.22,94.22,366.02,366.02,-92,52.221434815376966,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,228.0,228.0,243.0,243.0,94.22,94.22,418.0,40.0,0.0,25.0,0.0,366.02,366.02,,,,,,,103.39,-12.3,False
283,CRCL,,11.2,21.3,8.0,21.2,41.0,35.7,,,,,,11.2,213.2,-73.3,2.1,0.0,0.0,20.2,481.0,481.0,190.0,190.0,69.34,69.34,367.14,367.14,7,0.0,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,481.0,481.0,190.0,190.0,69.34,69.34,59.0,0.0,68.0,-6.0,0.0,367.14,367.14,27312098989.64,27.312,342.0,other,equity,data_raw,159.47,-25.05,False
284,ADP,Industrials,-80.2,4.5,-4.8,-4.0,-7.6,-13.9,-29.1,-38.4,-46.9,-58.4,-68.8,-80.2,62.9,-86.5,2.3,0.0,162.57495050011573,70.5,355.0,355.0,376.0,376.0,81.8,81.8,367.5,367.5,-44,-4837.425049499884,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,355.0,355.0,376.0,376.0,81.8,81.8,395.0,22.0,0.0,0.0,0.0,367.5,367.5,,,,,,,294.46,-25.33,False
285,ADM,Farm Products,-63.9,22.4,1.4,-0.6,4.1,13.0,20.2,17.8,-4.2,-32.2,-36.9,-63.9,93.3,-108.6,1.6,0.0,-246.16907011957255,86.8,316.0,316.0,338.0,338.0,87.5,87.5,367.7,367.7,-54,-246.03260377139807,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,316.0,316.0,338.0,338.0,87.5,87.5,106.0,0.0,0.0,25.0,0.0,367.7,367.7,,,,,,,83.1,-3.68,False
286,RF,Regional Banks,-35.2,14.4,-3.0,-7.8,-8.7,-5.1,-4.1,-4.0,-3.3,-18.6,-16.2,-35.2,47.5,-51.4,1.4,0.0,-144.5611476807,115.5,256.0,256.0,276.0,276.0,117.86,117.86,368.61,368.61,55,4855.4388523193,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,256.0,256.0,276.0,276.0,117.86,117.86,255.0,4.0,0.0,0.0,0.0,368.61,368.61,,,,,,,31.53,-11.73,False
287,XLY,Index,-46.1,5.9,2.3,-2.9,-4.8,-6.3,-8.7,-10.3,-15.1,-25.9,-38.3,-46.1,31.9,-50.5,1.8,0.0,-336.5532939236967,104.6,276.0,276.0,297.0,297.0,108.94,108.94,369.89,369.89,0,0.0,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,276.0,276.0,297.0,297.0,108.94,108.94,243.0,0.0,0.0,0.0,0.0,369.89,369.89,,,,,,,125.01,-2.36,False
288,CBRE,Real Estate Services,-30.4,0.5,-10.0,-18.4,-24.0,-26.8,-30.4,-28.9,-26.0,-34.9,-32.7,-30.4,80.4,-30.4,1.3,0.0,3251.048360871561,120.3,245.0,245.0,263.0,263.0,71.81,71.81,370.21,370.21,31,3251.0483608715604,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,245.0,245.0,263.0,263.0,71.81,71.81,519.0,58.0,0.0,25.0,0.0,370.21,370.21,,,,,,,174.27,-27.46,False
289,AKAM,Technology,-72.2,36.6,-4.2,20.7,28.8,42.8,51.1,34.1,11.9,-13.2,-42.8,-72.2,51.4,-142.9,2.4,0.0,-139.29209131096786,78.5,338.0,338.0,358.0,358.0,93.88,93.88,370.53,370.53,-66,-139.29209113114516,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,338.0,338.0,358.0,358.0,93.88,93.88,43.0,0.0,0.0,25.0,0.0,370.53,370.53,,,,,,,165.45,-13.49,False
290,EQT,Oil & Gas E&P,-3.7,48.8,-6.2,-17.5,-17.0,-14.6,-16.9,-8.1,-13.6,1.4,71.1,-3.7,112.9,-116.6,1.2,0.0,14.538305751693004,147.0,200.0,200.0,208.0,208.0,88.67,88.67,370.62,370.62,-126,-19.611398945720346,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,200.0,200.0,208.0,208.0,88.67,88.67,427.0,40.0,0.0,25.0,0.0,370.62,370.62,,,,,,,68.24,-18.89,False
291,GL,Insurance - Life,-66.0,42.4,-4.2,-4.9,-3.3,-0.4,-1.9,7.7,-5.9,-16.8,-33.3,-66.0,15.6,-125.1,1.2,0.0,-74.74870109962487,84.7,321.0,321.0,341.0,341.0,108.04,108.04,370.79,370.79,-22,4925.251298900375,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,321.0,321.0,341.0,341.0,108.04,108.04,196.0,0.0,0.0,0.0,0.0,370.79,370.79,,,,,,,157.9151,-2.61,False
292,CPRT,Specialty Business Services,-52.2,0.6,-2.2,-9.6,-17.2,-22.0,-38.0,-56.4,-71.4,-79.8,-90.9,-52.2,215.5,-53.2,2.4,0.0,4893.013936952033,98.5,286.0,286.0,308.0,308.0,86.66,86.66,372.26,372.26,20,-106.98606304796704,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,286.0,286.0,308.0,308.0,86.66,86.66,492.0,58.0,0.0,0.0,0.0,372.26,372.26,,,,,,,46.21,-27.98,False
293,HOLX,Healthcare,-80.8,18.9,-0.3,2.4,4.1,5.9,7.3,-6.0,-21.6,-39.3,-55.6,-80.8,38.3,-108.0,1.8,0.0,-7.053807575259016e-08,39.2,445.0,445.0,379.0,379.0,95.65,95.65,372.45,372.45,6,2.7710529198543057e-05,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,445.0,445.0,379.0,379.0,95.65,95.65,135.0,0.0,0.0,0.0,0.0,372.45,372.45,16968845705.95,16.969,435.0,other,equity,data_raw,76.04,-0.04,True
294,RJF,Investment Banking & Brokerage,-5.0,21.1,-13.8,-15.0,-17.6,-18.8,-24.4,-26.8,-28.0,-30.0,-10.8,-5.0,106.2,-34.2,1.2,0.0,195.71560310845612,145.7,203.0,203.0,211.0,211.0,89.78,89.78,372.58,372.58,-102,55.278679993353165,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,203.0,203.0,211.0,211.0,89.78,89.78,457.0,58.0,0.0,25.0,0.0,372.58,372.58,,,,,,,177.66,-20.07,False
295,KIM,Real Estate,-71.4,13.2,-2.5,-4.4,-2.7,2.8,1.0,-3.3,-8.8,-25.6,-29.6,-71.4,15.2,-83.9,2.0,0.0,-340.44168010903417,79.3,336.0,336.0,356.0,356.0,96.17,96.17,373.77,373.77,32,4659.558319890966,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,336.0,336.0,356.0,356.0,96.17,96.17,174.0,0.0,0.0,0.0,0.0,373.77,373.77,,,,,,,24.62,-1.83,False
296,AZO,Auto Parts,-6.8,21.7,-18.1,-24.2,-26.5,-27.5,-36.2,-38.8,-45.6,-44.0,-31.1,-6.8,146.3,-48.7,1.3,0.0,294.29609980402313,143.9,207.0,207.0,217.0,217.0,81.12,81.12,375.57,375.57,-50,62.86406554407844,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,207.0,207.0,217.0,217.0,81.12,81.12,544.0,58.0,0.0,25.0,0.0,375.57,375.57,,,,,,,4332.6802,-30.6,False
297,LHX,Aerospace & Defense,-30.6,32.0,-0.7,-15.3,-17.8,-10.3,-5.6,1.1,1.3,-14.0,-30.3,-30.6,63.3,-74.3,1.8,0.0,-60.94705535992318,120.1,246.0,246.0,264.0,264.0,107.66,107.66,376.06,376.06,5,4939.052944640077,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,246.0,246.0,264.0,264.0,107.66,107.66,372.0,20.0,0.0,-4.0,0.0,376.06,376.06,,,,,,,379.23,-16.99,False
298,MLM,Building Materials,-30.7,9.7,9.7,-15.1,-18.9,-18.3,-20.3,-25.1,-32.5,-31.7,-27.3,-30.7,79.9,-42.2,1.3,0.0,212.09423141736605,120.0,247.0,247.0,265.0,265.0,101.52,101.52,377.22,377.22,81,212.08556156084038,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,247.0,247.0,265.0,265.0,101.52,101.52,451.0,58.0,0.0,-2.0,0.0,377.22,377.22,,,,,,,710.97,-19.1,False
299,LYB,Specialty Chemicals,-70.4,25.4,-3.3,-19.8,0.5,17.8,13.0,-16.3,-38.3,-49.8,-47.8,-70.4,80.7,-121.2,2.6,0.0,-47.58024567999601,80.3,334.0,334.0,354.0,354.0,96.48,96.48,377.53,377.53,-56,189.22563582615155,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,334.0,334.0,354.0,354.0,96.48,96.48,143.0,0.0,0.0,25.0,0.0,377.53,377.53,,,,,,,83.94,-18.57,False
300,ELV,Healthcare,-92.1,9.8,-1.7,8.5,8.6,8.6,1.1,-22.7,-43.3,-66.4,-79.4,-92.1,105.9,-113.2,2.4,0.0,-293.1613604890769,58.6,388.0,388.0,410.0,410.0,85.84,85.84,378.04,378.04,-17,-255.68168824504522,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,388.0,388.0,410.0,410.0,85.84,85.84,122.0,0.0,0.0,0.0,0.0,378.04,378.04,,,,,,,408.0,-3.74,False
301,IDXX,Veterinary Diagnostics,-27.6,4.5,0.1,-9.6,-16.7,-21.1,-20.6,-15.9,-30.0,-48.9,-60.4,-27.6,217.2,-38.9,1.7,0.0,169.66563372525457,123.1,240.0,240.0,256.0,256.0,105.97,105.97,378.22,378.22,28,-220.14168410674694,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,240.0,240.0,256.0,256.0,105.97,105.97,433.0,58.0,0.0,-2.0,0.0,378.22,378.22,,,,,,,769.98,-26.23,False
302,CB,Insurance - Property & Casualty,-36.9,17.5,-14.4,-13.2,-12.2,-7.9,-8.9,-13.3,-14.8,-15.2,-13.6,-36.9,25.9,-49.7,1.6,0.0,-41.81095446928404,113.8,261.0,261.0,281.0,281.0,98.95,98.95,379.3,379.3,-35,4958.189045530716,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,261.0,261.0,281.0,281.0,98.95,98.95,336.0,4.0,0.0,25.0,0.0,379.3,379.3,,,,,,,345.67,-8.52,False
303,MET,Financials,-61.0,5.0,-7.2,-0.5,-0.0,-1.9,-8.6,-17.8,-22.5,-34.4,-35.7,-61.0,42.0,-65.9,2.4,0.0,-369.91684778934325,89.7,307.0,307.0,331.0,331.0,110.03,110.03,380.78,380.78,-6,4630.083152210656,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,307.0,307.0,331.0,331.0,110.03,110.03,202.0,0.0,0.0,0.0,0.0,380.78,380.78,,,,,,,85.29,-3.9,False
304,GEN,Technology,-72.7,17.6,-3.2,19.0,8.1,-2.4,-17.2,-26.9,-30.2,-46.5,-55.5,-72.7,53.5,-105.8,2.0,0.0,-65.3458360687398,78.0,341.0,341.0,361.0,361.0,106.82,106.82,381.37,381.37,4,4934.65416393126,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,341.0,341.0,361.0,361.0,106.82,106.82,156.0,10.0,0.0,0.0,0.0,381.37,381.37,,,,,,,29.25,-16.07,False
305,A,Healthcare,-81.3,12.2,10.8,8.2,2.5,-5.7,-7.2,-20.9,-34.7,-58.4,-70.9,-81.3,101.2,-106.3,2.8,0.0,-250.29069290061332,69.4,356.0,356.0,380.0,380.0,98.98,98.98,381.68,381.68,189,4749.709307099387,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,356.0,356.0,380.0,380.0,98.98,98.98,176.0,0.0,0.0,-2.0,0.0,381.68,381.68,,,,,,,160.27,-15.53,False
306,LDOS,IT Consulting & Other Services,-60.3,4.9,3.0,-23.7,-30.3,-34.5,-38.2,-42.3,-41.1,-46.5,-63.7,-60.3,102.6,-68.2,1.4,0.0,632.9133648496837,90.4,302.0,302.0,326.0,326.0,72.16,72.16,383.41,383.41,31,-2161.9571267865313,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,302.0,302.0,326.0,326.0,72.16,72.16,559.0,58.0,0.0,-2.0,0.0,383.41,383.41,,,,,,,205.77,-36.05,False
307,ATO,Natural Gas Utilities,-14.6,40.2,-9.6,-17.4,-14.3,-12.1,-13.0,-8.9,-8.1,-3.7,-10.9,-14.6,44.9,-54.0,1.3,0.0,3.2246500483058136,136.1,216.0,216.0,227.0,227.0,94.22,94.22,384.47,384.47,-108,3.0645742561247826,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,216.0,216.0,227.0,227.0,94.22,94.22,397.0,40.0,0.0,25.0,0.0,384.47,384.47,,,,,,,192.5099,-10.12,False
308,ONDO-USD,Decentralized Finance,-60.4,3.6,-0.8,32.5,32.7,4.7,-34.0,-63.7,,,,-60.4,250.6,-121.4,2.3,0.0,936.4113652688492,-29.9,562.0,562.0,327.0,327.0,77.62,77.62,385.22,385.22,31,842.2491152668188,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,562.0,562.0,327.0,327.0,77.62,77.62,108.0,10.0,47.0,0.0,0.0,385.22,385.22,,,,,,,1.0892,-65.0,False
309,NWS,Entertainment,-64.2,8.4,1.0,-6.2,-5.1,-6.7,-18.0,-24.8,-27.7,-32.4,-33.4,-64.2,36.0,-72.9,1.9,0.0,-96.51023155961119,86.4,318.0,318.0,339.0,339.0,94.87,94.87,385.57,385.57,7,-89.97333401594416,EARLY_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,318.0,318.0,339.0,339.0,94.87,94.87,302.0,14.0,0.0,-2.0,0.0,385.57,385.57,,,,,,,35.21,-13.83,False
310,KEY,Financials,-57.9,22.2,-3.8,-8.7,-8.6,-3.7,-0.6,1.0,13.3,-10.6,-22.0,-57.9,40.9,-88.1,1.4,0.0,-169.15155494719284,92.8,300.0,300.0,324.0,324.0,116.39,116.39,386.09,386.09,28,4830.848445052807,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,300.0,300.0,324.0,324.0,116.39,116.39,236.0,4.0,0.0,0.0,0.0,386.09,386.09,,,,,,,23.35,-8.61,False
311,DTE,Electric Power Generation,-39.8,2.0,-6.7,-13.0,-10.4,-6.9,-11.4,-12.9,-16.4,-26.7,-34.1,-39.8,45.4,-41.1,2.0,0.0,-603.8880270631394,110.9,265.0,265.0,285.0,285.0,97.53,97.53,388.58,388.58,10,198.90945107966434,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,265.0,265.0,285.0,285.0,97.53,97.53,334.0,14.0,0.0,0.0,0.0,388.58,388.58,,,,,,,154.63,-7.28,False
312,CPAY,Software - Infrastructure,-92.8,14.6,-0.6,8.2,4.4,8.0,-1.6,-13.7,-21.2,-28.6,-58.4,-92.8,47.1,-116.3,1.8,0.0,-304.3064876147495,57.9,389.0,389.0,411.0,411.0,94.47,94.47,389.87,389.87,3,4695.693512385251,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,389.0,389.0,411.0,411.0,94.47,94.47,139.0,0.0,0.0,0.0,0.0,389.87,389.87,,,,,,,361.99,-2.66,False
313,BAC,Diversified Banks,-35.3,13.2,-7.9,-10.8,-10.8,-12.9,-11.5,-8.0,-0.0,-13.8,-21.6,-35.3,46.0,-47.9,1.3,0.0,-114.9342503373792,115.4,257.0,257.0,277.0,277.0,89.5,89.5,390.5,390.5,-12,4885.065749662621,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,257.0,257.0,277.0,277.0,89.5,89.5,359.0,40.0,0.0,0.0,0.0,390.5,390.5,,,,,,,57.55,-11.78,False
314,CMG,Restaurants,-48.9,2.0,-1.7,-11.1,-17.7,-17.0,-33.8,-56.4,-70.4,-78.9,-83.9,-48.9,293.4,-55.3,1.8,0.0,4917.098394472362,101.8,280.0,280.0,301.0,301.0,86.8,86.8,390.7,390.7,-67,3078.9515825515714,STRONG_DOWN,LOWER,NEUTRAL,S5_TRASH,,,,,280.0,280.0,301.0,301.0,86.8,86.8,468.0,58.0,0.0,25.0,0.0,390.7,390.7,,,,,,,42.82,-24.29,False
315,APA,Oil & Gas E&P,-84.0,26.0,-6.6,-20.3,-0.2,17.9,42.3,30.5,1.7,-19.7,-4.6,-84.0,62.8,-136.0,2.8,0.0,-251.30463718909917,66.7,366.0,366.0,390.0,390.0,89.55,89.55,391.8,391.8,-60,4748.6953628109,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,366.0,366.0,390.0,390.0,89.55,89.55,95.0,0.0,0.0,25.0,0.0,391.8,391.8,,,,,,,45.66,-20.0,False
316,SLB,Oil & Gas Equipment & Services,-95.2,26.4,-5.9,-6.5,-2.7,15.1,26.2,11.5,-12.4,-20.8,-15.9,-95.2,19.0,-135.4,2.4,0.0,-222.38916428938938,55.5,402.0,402.0,425.0,425.0,98.3,98.3,392.65,392.65,-20,3924.618339555901,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,402.0,402.0,425.0,425.0,98.3,98.3,113.0,0.0,0.0,0.0,0.0,392.65,392.65,,,,,,,58.81,-6.27,False
317,CTVA,Agricultural Inputs,-6.3,16.6,-0.4,-12.0,-7.8,1.4,-1.7,0.8,-5.1,-17.1,-6.3,-6.3,72.0,-65.1,1.6,0.0,-147.3601793552903,86.8,316.0,316.0,215.0,215.0,118.84,118.84,392.99,392.99,-63,-147.35622998765538,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,316.0,316.0,215.0,215.0,118.84,118.84,223.0,4.0,0.0,25.0,0.0,392.99,392.99,,,,,,,85.63,-5.87,False
318,NEE,Electric Utilities,-33.5,15.2,-4.8,-18.0,-15.2,-9.4,-3.1,-5.8,-8.9,-28.5,-43.9,-33.5,77.1,-52.8,2.0,0.0,-120.53469409706149,117.2,254.0,254.0,273.0,273.0,105.25,105.25,393.1,393.1,-76,-120.53419590962807,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,254.0,254.0,273.0,273.0,105.25,105.25,351.0,4.0,0.0,25.0,0.0,393.1,393.1,,,,,,,98.75,-11.65,False
319,WBD,Entertainment,-99.3,22.5,-1.0,-10.6,-11.5,-7.3,48.3,105.9,95.4,39.0,-19.6,-99.3,140.4,-168.4,1.8,0.0,-446.25721948047516,51.4,409.0,409.0,433.0,433.0,57.24,57.24,395.49,395.49,-47,-32.15731417194877,STRONG_DOWN,MID_RANGE,NEUTRAL,S5_TRASH,,,,,409.0,409.0,433.0,433.0,57.24,57.24,138.0,4.0,0.0,25.0,0.0,395.49,395.49,,,,,,,30.0,-9.87,False
320,XYZ,Financials,-74.3,4.1,1.3,4.2,7.3,3.4,-5.1,-16.5,-28.8,-66.1,-100.1,-74.3,807.1,-111.5,1.8,0.0,-665.797535071672,76.4,343.0,343.0,365.0,365.0,112.81,112.81,396.36,396.36,25,52.55580966009791,EARLY_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,343.0,343.0,365.0,365.0,112.81,112.81,150.0,0.0,0.0,-2.0,0.0,396.36,396.36,,,,,,,81.7,-9.0,False
321,DGX,Healthcare,-52.4,7.4,-2.4,-9.4,-10.1,-5.8,-8.0,-6.0,-8.8,-20.3,-31.1,-52.4,24.3,-58.0,1.7,0.0,-438.7351428232662,98.3,287.0,287.0,309.0,309.0,117.95,117.95,396.75,396.75,46,4561.264857176734,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,287.0,287.0,309.0,309.0,117.95,117.95,293.0,4.0,0.0,-2.0,0.0,396.75,396.75,,,,,,,213.5,-8.1,False
322,PSA,Real Estate,-79.8,6.9,-0.6,-2.7,-2.9,0.3,-7.3,-17.2,-27.1,-44.5,-50.6,-79.8,40.3,-88.1,2.1,0.0,-515.8021298129663,70.9,353.0,353.0,375.0,375.0,101.52,101.52,397.02,397.02,28,-484.5229471690803,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,353.0,353.0,375.0,375.0,101.52,101.52,205.0,0.0,0.0,0.0,0.0,397.02,397.02,,,,,,,313.51,-1.36,False
323,IR,Industrial Machinery,-53.5,0.0,-1.2,-20.1,-25.3,-23.1,-28.5,-43.3,-52.7,-53.9,-54.4,-53.5,89.2,-67.9,1.9,0.0,1490.2324220486553,70.6,354.0,354.0,314.0,314.0,86.8,86.8,397.15,397.15,31,-30.30674461801118,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,354.0,354.0,314.0,314.0,86.8,86.8,513.0,58.0,0.0,-2.0,0.0,397.15,397.15,,,,,,,100.96,-29.69,False
324,MA,Data Processing & Outsourced Services,-30.1,0.0,-3.6,-9.9,-12.9,-16.6,-25.8,-30.9,-37.7,-42.7,-57.5,-30.1,99.1,-29.9,1.7,0.0,3241.571472995181,120.6,244.0,244.0,262.0,262.0,113.49,113.49,397.69,397.69,-90,-355.48497078845367,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,244.0,244.0,262.0,262.0,113.49,113.49,426.0,58.0,0.0,25.0,0.0,397.69,397.69,,,,,,,589.67,-16.27,False
325,CNP,Utilities,-66.2,16.2,-5.4,-11.9,-9.6,-5.8,-7.8,-1.7,-6.3,-15.3,-24.7,-66.2,21.8,-82.7,1.6,0.0,-257.79411247744304,84.4,322.0,322.0,343.0,343.0,106.21,106.21,397.76,397.76,8,-224.8174345496815,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,322.0,322.0,343.0,343.0,106.21,106.21,297.0,4.0,0.0,0.0,0.0,397.76,397.76,,,,,,,44.465,-5.05,False
326,MAS,Industrials,-73.7,10.3,6.2,-0.2,-2.5,-0.8,-6.3,-19.5,-27.3,-35.7,-50.1,-73.7,27.9,-84.9,2.2,0.0,-249.1935905899191,77.0,342.0,342.0,362.0,362.0,118.18,118.18,398.53,398.53,103,4750.806409410081,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,342.0,342.0,362.0,362.0,118.18,118.18,197.0,0.0,0.0,0.0,0.0,398.53,398.53,,,,,,,79.19,-10.73,False
327,HON,Industrials,-71.0,13.4,0.9,-4.1,-6.9,0.7,-2.4,-5.6,-14.0,-29.6,-47.0,-71.0,18.2,-84.2,2.1,0.0,-329.22306402529335,79.7,335.0,335.0,355.0,355.0,112.86,112.86,398.71,398.71,26,3767.121245278848,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,335.0,335.0,355.0,355.0,112.86,112.86,208.0,4.0,0.0,0.0,0.0,398.71,398.71,,,,,,,248.18,-6.12,False
328,CME,Financial Data & Stock Exchanges,-25.7,19.6,-12.9,-15.3,-16.7,-13.1,-16.7,-8.5,-9.7,-14.7,-28.3,-25.7,63.1,-47.0,1.4,0.0,-20.262432975293727,124.9,235.0,235.0,251.0,251.0,87.94,87.94,398.84,398.84,-142,4979.737567024707,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,235.0,235.0,251.0,251.0,87.94,87.94,415.0,40.0,0.0,25.0,0.0,398.84,398.84,,,,,,,329.16,-15.72,False
329,EXPE,Travel Services,-67.3,25.4,6.5,-14.8,-14.2,-16.7,-8.1,4.2,10.3,-1.6,-14.9,-67.3,18.5,-95.4,1.6,0.0,-166.5808040073371,83.4,323.0,323.0,345.0,345.0,86.16,86.16,400.86,400.86,77,-143.47143580482555,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,323.0,323.0,345.0,345.0,86.16,86.16,391.0,20.0,0.0,-4.0,0.0,400.86,400.86,,,,,,,303.8,-25.1,False
330,HII,Aerospace & Defense,-61.4,37.4,-1.8,-24.7,-29.9,-21.8,-8.1,5.6,-1.5,-5.9,-19.7,-61.4,40.1,-121.3,1.8,0.0,-93.86662208433117,89.3,309.0,309.0,332.0,332.0,82.29,82.29,402.44,402.44,-43,-86.2648743557304,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,309.0,309.0,332.0,332.0,82.29,82.29,484.0,20.0,0.0,-2.0,0.0,402.44,402.44,,,,,,,460.0,-30.24,False
