Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,5d,1m,3m,6m,1y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Average_Rank,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Recent_Momentum_Rank,Recent_Weakness_Penalty,Coverage_Penalty,State_Adjustment,Durability_Adjustment,Average_Rank,Average_Rank,Market_Cap,Market_Cap_B,Market_Cap_Rank,Market_Cap_Bucket,Market_Cap_Asset_Type,Market_Cap_Source,Interval_Dice,Alpha_Dice,High_52W,Pct_From_52W_High,At_52W_High
299,SHW,Household & Personal Care Products,-49.8,14.7,4.8,3.8,4.3,-6.1,-9.2,-16.2,-33.7,-43.7,-53.8,-49.8,77.6,-71.2,2.3,0.0,9.322580996598086,94.1,300.0,300.0,325.0,325.0,88.83,88.83,365.58,365.58,98,-8.602755537266136,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,300.0,300.0,325.0,325.0,88.83,88.83,399.0,14.0,0.0,-2.0,0.0,365.58,365.58,78257479532.61,78.257,158.0,large,equity,data_raw,110000000,1111-1000,377.77,-16.01,False
300,AON,Insurance Brokers,-59.2,12.3,2.5,2.0,6.3,-0.8,-5.8,-13.6,-35.1,-48.6,-56.6,-59.2,64.2,-76.2,3.0,0.0,-8.837367672367066,84.6,318.0,318.0,345.0,345.0,84.5,84.5,366.25,366.25,72,61.81933019955339,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,318.0,318.0,345.0,345.0,84.5,84.5,321.0,10.0,0.0,0.0,0.0,366.25,366.25,71614486247.76,71.614,179.0,large,equity,data_raw,110000000,111111000,370.31,-9.45,False
301,CTRA,Oil & Gas E&P,-54.0,32.0,-13.8,-9.8,-12.9,-4.9,5.7,10.2,-8.9,-8.1,-5.7,-54.0,47.1,-103.3,1.6,0.0,-60.45278871804192,89.7,307.0,307.0,333.0,333.0,101.55,101.55,367.1,367.1,-50,-60.45278871804192,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,307.0,307.0,333.0,333.0,101.55,101.55,238.0,0.0,0.0,0.0,0.0,367.1,367.1,24724652557.46,24.725,364.0,other,equity,data_raw,000110000,000011000,36.88,-11.71,False
302,CRCL,,11.2,21.3,8.0,24.2,21.2,41.0,35.7,,,,,11.2,213.2,-73.3,2.1,0.0,0.0,20.2,484.0,484.0,200.0,200.0,69.34,69.34,367.29,367.29,-24,0.0,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,484.0,484.0,200.0,200.0,69.34,69.34,51.0,0.0,65.0,-6.0,0.0,367.29,367.29,27312098989.64,27.312,339.0,other,equity,data_raw,1111----1,--------0,159.47,-25.05,False
303,NVO,Biotechnology,-83.8,2.6,0.7,2.3,0.2,4.5,-7.7,-22.7,-75.1,-85.5,-83.5,-83.8,389.4,-95.9,2.3,0.0,2727.7218798916742,60.0,389.0,389.0,417.0,417.0,73.18,73.18,368.78,368.78,19,-2164.969647299686,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,389.0,389.0,417.0,417.0,73.18,73.18,375.0,10.0,0.0,25.0,0.0,368.78,368.78,147181576440.25,147.182,84.0,cap100,equity,data_raw,111000000,011111100,64.16,-31.61,False
304,NDSN,Industrials,-48.1,20.1,1.6,1.0,1.4,-3.2,1.4,7.2,-13.7,-30.9,-42.1,-48.1,48.0,-72.0,2.4,0.0,-168.39685215816687,95.7,295.0,295.0,321.0,321.0,77.27,77.27,368.82,368.82,-60,16.84083035365512,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,295.0,295.0,321.0,321.0,77.27,77.27,214.0,0.0,0.0,25.0,0.0,368.82,368.82,16058469316.97,16.058,447.0,other,equity,data_raw,110110000,101111000,305.28,-5.59,False
305,V,Transaction Processing,-39.0,9.9,-2.0,-0.9,-1.3,-3.8,-7.2,-15.4,-25.9,-30.7,-45.6,-39.0,57.3,-49.1,2.2,0.0,35.656642882045816,106.2,276.0,276.0,300.0,300.0,91.81,91.81,369.06,369.06,-12,-25.772352463580425,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,276.0,276.0,300.0,300.0,91.81,91.81,393.0,10.0,0.0,25.0,0.0,369.06,369.06,535073909289.64,535.074,21.0,cap100,equity,data_raw,000000000,11100-100,358.62,-10.1,False
306,L,Financials,-40.9,25.9,-0.5,-0.2,-0.0,-5.4,-5.7,-4.4,-3.7,-3.3,-3.5,-40.9,9.9,-65.1,1.4,0.0,-93.9543949891831,102.9,283.0,283.0,305.0,305.0,93.75,93.75,369.1,369.1,47,183.8907084468032,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,283.0,283.0,305.0,305.0,93.75,93.75,326.0,4.0,0.0,0.0,0.0,369.1,369.1,22247731113.92,22.248,389.0,other,equity,data_raw,000000000,000011100,114.9,-5.9,False
307,ATO,Natural Gas Utilities,-15.3,39.5,-2.9,-1.2,-4.9,-12.3,-10.4,-11.0,-8.0,-4.7,-11.1,-15.3,44.9,-54.0,1.3,0.0,4.034175749607778,128.6,228.0,228.0,246.0,246.0,91.22,91.22,369.22,369.22,5,-0.9577080596977945,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,228.0,228.0,246.0,246.0,91.22,91.22,438.0,40.0,0.0,-2.0,0.0,369.22,369.22,28369694067.8,28.37,334.0,other,equity,data_raw,000000000,110001100,192.5099,-11.71,False
308,EXR,Real Estate,-66.9,10.3,3.2,3.4,6.6,1.5,3.2,-2.6,-23.6,-49.0,-56.2,-66.9,95.9,-85.1,2.0,0.0,-276.5926836253752,76.9,339.0,339.0,367.0,367.0,77.58,77.58,370.63,370.63,46,777.7583541618471,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,339.0,339.0,367.0,367.0,77.58,77.58,208.0,0.0,0.0,0.0,0.0,370.63,370.63,31815898251.03,31.816,312.0,other,equity,data_raw,111100000,-11111000,155.19,-2.96,False
309,CVNA,Auto & Truck Dealerships,-41.9,5.8,0.2,1.9,-43.1,-66.0,-76.6,-86.1,-58.2,11.1,-47.0,-41.9,1079.9,-122.9,1.3,0.0,5000.0,77.4,337.0,337.0,307.0,307.0,61.64,61.64,370.79,370.79,2,91.13085528802003,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,337.0,337.0,307.0,307.0,61.64,61.64,584.0,58.0,0.0,-2.0,0.0,370.79,370.79,45914084385.53,45.914,251.0,large,equity,data_raw,100000100,--1100110,486.89,-86.83,False
310,TFC,Financials,-74.0,19.4,4.0,3.0,4.0,-0.2,-0.1,4.6,18.6,-6.1,-28.4,-74.0,23.0,-96.8,1.6,0.0,-355.3207606174754,69.9,352.0,352.0,379.0,379.0,69.82,69.82,371.67,371.67,120,872.211331363347,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,352.0,352.0,379.0,379.0,69.82,69.82,209.0,0.0,0.0,-2.0,0.0,371.67,371.67,64362123156.39,64.362,196.0,large,equity,data_raw,110011000,100000001,56.2,-8.08,False
311,MRSH,Financials,-76.8,10.3,1.7,1.6,2.5,-6.8,-11.2,-21.5,-50.0,-61.4,-67.8,-76.8,65.4,-92.6,3.2,0.0,146.59335683024938,67.1,365.0,365.0,390.0,390.0,77.54,77.54,371.79,371.79,72,-1570.2066431697506,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,365.0,365.0,390.0,390.0,77.54,77.54,434.0,22.0,0.0,-2.0,0.0,371.79,371.79,81269092899.91,81.269,148.0,large,equity,data_raw,110000000,111111-00,207.83,-18.84,False
312,CARR,Industrials,-6.3,19.3,4.2,3.8,5.3,5.3,10.9,1.5,-18.3,-20.0,,-6.3,46.3,-102.3,2.1,0.0,-152.92111033521994,69.9,352.0,352.0,233.0,233.0,110.29,110.29,372.34,372.34,8,82.79824536278093,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,352.0,352.0,233.0,233.0,110.29,110.29,141.0,0.0,11.0,0.0,0.0,372.34,372.34,58065880413.61,58.066,217.0,large,equity,data_raw,1111100-0,-----0000,71.59,-2.35,False
313,IDXX,Veterinary Diagnostics,-25.7,5.2,-0.7,-0.8,-1.4,-9.8,-17.2,-18.4,-26.8,-45.7,-57.7,-25.7,217.2,-38.9,1.7,0.0,84.02045750371266,118.1,252.0,252.0,271.0,271.0,102.96,102.96,373.96,373.96,-19,-89.35242285500533,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,252.0,252.0,271.0,271.0,102.96,102.96,458.0,40.0,0.0,0.0,0.0,373.96,373.96,44243895742.53,44.244,255.0,large,equity,data_raw,000000000,111110000,769.98,-27.16,False
314,CVX,Oil & Gas Integrated,-38.0,20.8,-1.4,-0.8,-1.1,-7.1,-0.5,3.8,-9.4,-17.2,-11.7,-38.0,68.2,-65.3,1.9,0.0,-117.38535390627402,105.9,277.0,277.0,298.0,298.0,106.9,106.9,374.45,374.45,-53,19.733172819124746,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,277.0,277.0,298.0,298.0,106.9,106.9,276.0,4.0,0.0,0.0,0.0,374.45,374.45,372866929816.19,372.867,32.0,cap100,equity,data_raw,000010000,000011000,214.71,-12.8,False
315,MA,Data Processing & Outsourced Services,-27.4,8.7,-1.6,-1.0,-1.6,-7.6,-12.5,-21.0,-34.5,-39.7,-54.1,-27.4,99.1,-39.4,1.8,0.0,401.6771080471229,116.5,256.0,256.0,276.0,276.0,110.47,110.47,376.12,376.12,26,-2692.0499752862097,STRONG_DOWN,LOWER,NEUTRAL,S5_TRASH,,,,,256.0,256.0,276.0,276.0,110.47,110.47,449.0,22.0,0.0,25.0,0.0,376.12,376.12,429730221610.81,429.73,27.0,cap100,equity,data_raw,000000000,111000000,589.67,-16.91,False
316,ELV,Healthcare,-83.1,13.9,-3.0,-4.0,3.3,11.2,10.5,8.3,-35.8,-59.8,-71.8,-83.1,105.9,-113.2,2.4,0.0,-185.7000626159245,60.7,385.0,385.0,413.0,413.0,82.75,82.75,376.6,376.6,-8,119.26549615507528,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,385.0,385.0,413.0,413.0,82.75,82.75,118.0,0.0,0.0,0.0,0.0,376.6,376.6,87748804477.14,87.749,139.0,large,equity,data_raw,011110000,110011000,426.79,-5.32,False
317,NVR,Residential Construction,-63.8,14.1,4.3,4.8,5.8,-6.3,-12.7,-21.5,-46.9,-50.8,-60.3,-63.8,92.0,-92.2,2.0,0.0,37.030200954682265,80.1,328.0,328.0,356.0,356.0,86.14,86.14,376.69,376.69,40,-215.65422146880542,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,328.0,328.0,356.0,356.0,86.14,86.14,427.0,22.0,0.0,-2.0,0.0,376.69,376.69,17207798024.04,17.208,433.0,other,equity,data_raw,110000000,010101100,8200.0,-22.26,False
318,456680.KS,China EV Leverage,21.6,45.9,-11.9,-8.3,-16.0,-14.3,-10.6,4.9,24.6,,,21.6,33.0,-88.2,1.4,0.0,-33.03312433311769,59.1,390.0,390.0,188.0,188.0,26.71,26.71,377.26,377.26,-130,-7.301445844552571,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,390.0,390.0,188.0,188.0,26.71,26.71,421.0,20.0,26.0,25.0,0.0,377.26,377.26,617000000.0,0.617,,etf,etf,data_raw,000011--1,--------1,12985.0,-22.45,False
319,CMG,Restaurants,-50.1,6.9,3.2,6.5,-1.3,-10.7,-15.7,-28.3,-66.6,-76.7,-82.7,-50.1,293.4,-75.0,1.9,0.0,2196.6058667094626,93.8,302.0,302.0,327.0,327.0,83.78,83.78,377.43,377.43,41,-2763.526935440555,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,302.0,302.0,327.0,327.0,83.78,83.78,483.0,58.0,0.0,-2.0,0.0,377.43,377.43,41342516232.81,41.343,263.0,large,equity,data_raw,100000000,011111100,42.82,-24.73,False
320,MMM,Industrials,-83.6,21.3,3.2,2.7,9.0,1.6,-1.6,-4.6,15.5,2.0,-24.6,-83.6,17.6,-110.5,1.3,0.0,-285.68812759730713,60.2,387.0,387.0,415.0,415.0,68.61,68.61,380.01,380.01,35,217.58297978342824,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,387.0,387.0,415.0,415.0,68.61,68.61,225.0,0.0,0.0,-6.0,0.0,380.01,380.01,82574532581.59,82.575,146.0,large,equity,data_raw,111001100,000000001,177.41,-10.76,False
321,LMT,Aerospace & Defense,-52.0,19.3,7.1,4.7,7.2,-8.0,-3.8,-0.3,-17.1,-26.8,-40.3,-52.0,45.1,-75.0,2.5,0.0,-155.45032391358694,91.9,305.0,305.0,331.0,331.0,97.49,97.49,380.99,380.99,112,512.0811560485151,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,305.0,305.0,331.0,331.0,97.49,97.49,289.0,4.0,0.0,-2.0,0.0,380.99,380.99,124580438250.94,124.58,97.0,cap100,equity,data_raw,110000000,010011000,692.0,-21.92,False
322,0019K0.KS,Nasdaq 100 + Bond,13.3,21.6,-7.7,-2.3,4.0,7.6,11.2,12.8,,,,13.3,22.4,-24.4,2.4,0.0,0.0,28.7,471.0,471.0,197.0,197.0,64.96,64.96,381.81,381.81,-53,0.0,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,471.0,471.0,197.0,197.0,64.96,64.96,116.0,0.0,47.0,25.0,0.0,381.81,381.81,,,,etf,etf,,01111---1,--------0,14855.0,-2.83,False
323,FRT,Real Estate,-83.0,25.4,2.2,1.7,6.8,6.4,12.1,15.2,-2.4,-18.2,-30.8,-83.0,8.5,-113.5,2.3,0.0,-230.30828130025418,60.8,384.0,384.0,412.0,412.0,93.46,93.46,382.61,382.61,13,176.68418199890704,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,384.0,384.0,412.0,412.0,93.46,93.46,107.0,0.0,0.0,-6.0,0.0,382.61,382.61,10871216234.11,10.871,497.0,other,equity,data_raw,111110000,000001000,126.41,-0.45,True
324,PNW,Utilities,-61.1,22.0,-1.3,-0.7,2.2,-3.2,0.9,1.0,-6.2,-10.5,-26.9,-61.1,15.7,-82.2,1.8,0.0,-156.95499997694935,82.7,324.0,324.0,352.0,352.0,100.0,100.0,382.85,382.85,41,241.3529338190541,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,324.0,324.0,352.0,352.0,100.0,100.0,237.0,0.0,0.0,0.0,0.0,382.85,382.85,12535600746.91,12.536,477.0,other,equity,data_raw,010110000,000000100,104.92,-1.41,False
325,MGM,Resorts & Casinos,-86.0,28.4,-0.7,-0.6,8.1,13.1,18.9,18.8,-11.6,-34.6,-42.4,-86.0,24.1,-129.1,1.7,0.0,-183.28826306787653,57.8,393.0,393.0,420.0,420.0,94.22,94.22,384.77,384.77,-41,27.276621493634025,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,393.0,393.0,420.0,420.0,94.22,94.22,76.0,0.0,0.0,0.0,0.0,384.77,384.77,12529035290.27,12.529,478.0,other,equity,data_raw,011110000,000001000,51.59,-5.08,False
326,NWS,Entertainment,-59.4,12.9,-6.0,-3.4,-1.2,-0.7,-3.4,-13.2,-25.0,-28.5,-29.8,-59.4,36.0,-72.9,1.9,0.0,-48.39374124954006,84.5,319.0,319.0,347.0,347.0,91.88,91.88,386.28,386.28,-24,90.49010487677282,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,319.0,319.0,347.0,347.0,91.88,91.88,337.0,10.0,0.0,0.0,0.0,386.28,386.28,5316444108.37,5.316,533.0,other,equity,data_raw,000000000,000111100,32.67,-10.44,False
327,WBD,Entertainment,-94.5,24.1,0.9,2.2,-0.8,-7.2,-7.1,35.7,96.9,43.4,-14.3,-94.5,140.4,-168.4,1.8,0.0,-413.9898836772768,50.6,418.0,418.0,446.0,446.0,57.15,57.15,386.5,386.5,-46,29.04542720885388,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,418.0,418.0,446.0,446.0,57.15,57.15,153.0,4.0,0.0,-2.0,0.0,386.5,386.5,67642547072.28,67.643,190.0,large,equity,data_raw,100011100,000000011,30.0,-10.07,False
328,CNP,Utilities,-58.6,23.5,-0.7,-0.4,1.1,-5.2,-2.2,-2.3,-0.8,-10.4,-17.5,-58.6,21.8,-82.7,1.6,0.0,-160.5078685997875,85.3,317.0,317.0,343.0,343.0,101.15,101.15,389.95,389.95,31,150.58971015339893,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,317.0,317.0,343.0,343.0,101.15,101.15,299.0,4.0,0.0,-4.0,0.0,389.95,389.95,28063871690.18,28.064,337.0,other,equity,data_raw,010000000,100011000,44.465,-3.52,False
329,LOW,Retail,-56.0,11.6,5.2,4.9,0.8,-10.3,-14.2,-18.0,-39.3,-53.4,-56.5,-56.0,92.6,-75.0,2.0,0.0,95.7815429248889,87.9,312.0,312.0,339.0,339.0,96.37,96.37,390.77,390.77,53,-608.1746182567433,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,312.0,312.0,339.0,339.0,96.37,96.37,450.0,40.0,0.0,-2.0,0.0,390.77,390.77,123792899827.52,123.793,99.0,cap100,equity,data_raw,110000000,111110000,293.06,-24.66,False
330,BRO,Insurance Brokers,-79.0,6.9,1.1,1.8,4.8,-8.5,-17.8,-34.4,-63.5,-73.3,-81.6,-79.0,163.4,-101.8,3.0,0.0,659.1490996647063,64.8,373.0,373.0,400.0,400.0,77.34,77.34,390.84,390.84,72,-3435.92943632078,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,373.0,373.0,400.0,400.0,77.34,77.34,485.0,40.0,0.0,-2.0,0.0,390.84,390.84,20333481550.5,20.333,406.0,other,equity,data_raw,110000000,111101100,96.55,-37.87,False
331,VMC,Building Materials,-45.3,23.4,2.5,1.2,-1.0,-6.7,-7.9,-10.7,-22.1,-21.2,-24.0,-45.3,23.2,-65.7,1.6,0.0,-39.21074496962146,99.9,288.0,288.0,316.0,316.0,102.98,102.98,391.13,391.13,-28,13.953038846020966,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,288.0,288.0,316.0,316.0,102.98,102.98,387.0,14.0,0.0,-2.0,0.0,391.13,391.13,37170882064.34,37.171,286.0,large,equity,data_raw,100000000,000111000,331.09,-13.48,False
332,LNT,Utilities,-50.8,16.6,-0.8,-0.4,1.4,-4.0,-0.7,0.2,-0.2,-13.8,-29.8,-50.8,29.7,-66.2,1.8,0.0,-217.50506915509715,93.1,303.0,303.0,329.0,329.0,112.26,112.26,391.51,391.51,35,534.9264382435679,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,303.0,303.0,329.0,329.0,112.26,112.26,264.0,0.0,0.0,-2.0,0.0,391.51,391.51,18882634332.71,18.883,421.0,other,equity,data_raw,010010000,010000000,75.759,-3.5,False
333,IEX,Industrials,-82.4,20.0,0.6,0.7,3.6,1.7,6.7,11.4,-20.0,-42.4,-62.1,-82.4,36.0,-111.7,2.4,0.0,-244.3402103148968,61.4,383.0,383.0,411.0,411.0,92.61,92.61,393.26,393.26,-18,86.3890526431415,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,383.0,383.0,411.0,411.0,92.61,92.61,140.0,0.0,0.0,0.0,0.0,393.26,393.26,16171549118.06,16.172,444.0,other,equity,data_raw,111110000,110010000,223.85,-2.39,False
334,J,Industrials,-57.7,22.6,3.8,3.0,1.1,-6.4,-8.8,-16.6,-29.6,-43.1,-53.7,-57.7,52.0,-89.3,2.2,0.0,-28.441097931324478,86.1,314.0,314.0,340.0,340.0,95.82,95.82,393.57,393.57,70,17.022877925900815,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,314.0,314.0,340.0,340.0,95.82,95.82,409.0,14.0,0.0,-4.0,0.0,393.57,393.57,14996271633.0,14.996,454.0,other,equity,data_raw,110000000,111110000,168.44,-24.6,False
335,PRU,Financials,-73.3,13.2,2.4,1.8,7.2,2.8,-3.4,-7.9,-28.9,-40.4,-42.0,-73.3,35.8,-89.3,2.3,0.0,-171.01518542026633,70.5,350.0,350.0,377.0,377.0,96.85,96.85,394.4,394.4,104,1415.3903017306159,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,350.0,350.0,377.0,377.0,96.85,96.85,253.0,0.0,0.0,0.0,0.0,394.4,394.4,37684774109.5,37.685,282.0,large,equity,data_raw,111000000,000011000,119.76,-9.4,False
336,LEN,Residential Construction,-90.9,9.7,3.1,4.9,6.5,-3.2,-11.9,-22.9,-57.0,-64.3,-69.6,-90.9,109.4,-112.6,2.3,0.0,173.87349805246564,53.0,409.0,409.0,435.0,435.0,86.67,86.67,394.62,394.62,51,-368.3761623139841,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,409.0,409.0,435.0,435.0,86.67,86.67,412.0,18.0,0.0,0.0,0.0,394.62,394.62,19436569796.27,19.437,416.0,other,equity,data_raw,110000000,000111100,133.76,-32.49,False
337,MLM,Building Materials,-28.2,11.7,-3.3,-1.8,-4.2,-12.5,-14.7,-17.1,-30.1,-29.6,-25.3,-28.2,79.9,-42.2,1.3,0.0,106.93532107716526,115.7,258.0,258.0,277.0,277.0,98.48,98.48,395.23,395.23,-67,-26.99129522089926,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,258.0,258.0,277.0,277.0,98.48,98.48,465.0,40.0,0.0,25.0,0.0,395.23,395.23,34666300473.18,34.666,300.0,large,equity,data_raw,000000000,001111000,710.97,-18.8,False
338,EIX,Electric Utilities,-91.0,20.2,-1.6,-1.4,4.3,-4.1,3.5,10.9,-18.8,-31.1,-47.3,-91.0,15.5,-117.3,2.3,0.0,-241.7073640234599,52.8,410.0,410.0,436.0,436.0,84.53,84.53,396.38,396.38,33,184.51269673465282,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,410.0,410.0,436.0,436.0,84.53,84.53,179.0,0.0,0.0,-6.0,0.0,396.38,396.38,28070716821.65,28.071,336.0,other,equity,data_raw,010110000,001001100,76.18,-4.24,False
339,AKAM,Technology,-79.3,33.0,-10.8,-11.3,6.9,10.7,22.6,38.1,3.9,-19.7,-48.3,-79.3,51.4,-142.9,2.7,0.0,-127.27942993053075,64.6,376.0,376.0,402.0,402.0,93.93,93.93,396.43,396.43,-116,-30.34109196488943,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,376.0,376.0,402.0,402.0,93.93,93.93,60.0,0.0,0.0,25.0,0.0,396.43,396.43,19408957708.5,19.409,417.0,other,equity,data_raw,011111000,101000000,165.45,-19.31,False
340,BEN,Asset Management,-90.7,26.1,1.7,1.5,4.9,11.1,16.6,19.8,11.5,-11.7,-29.1,-90.7,9.6,-125.3,1.5,0.0,-294.6237313018714,53.2,407.0,407.0,434.0,434.0,90.83,90.83,396.78,396.78,21,185.20915350181184,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,407.0,407.0,434.0,434.0,90.83,90.83,86.0,0.0,0.0,0.0,0.0,396.78,396.78,16695942570.09,16.696,440.0,other,equity,data_raw,111111000,00001-000,32.45,-0.99,False
341,CME,Financial Data & Stock Exchanges,-32.1,14.9,3.4,1.8,-3.7,-14.3,-14.1,-16.4,-13.1,-18.6,-32.0,-32.1,63.1,-48.4,1.4,0.0,-30.314580067796346,111.7,267.0,267.0,286.0,286.0,84.95,84.95,397.5,397.5,57,122.33798405030005,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,267.0,267.0,286.0,286.0,84.95,84.95,466.0,40.0,0.0,-2.0,0.0,397.5,397.5,97386474850.83,97.386,126.0,large,equity,data_raw,100000000,110000010,329.16,-18.12,False
342,APA,Oil & Gas E&P,-76.6,29.7,0.5,0.5,-5.3,-5.1,13.4,38.2,7.8,-15.5,2.7,-76.6,62.8,-136.0,2.7,0.0,-225.56321045472845,67.3,363.0,363.0,387.0,387.0,84.35,84.35,397.55,397.55,-76,-5.508690738674545,STRONG_DOWN,MID_RANGE,NEUTRAL,S5_TRASH,,,,,363.0,363.0,387.0,387.0,84.35,84.35,105.0,4.0,0.0,25.0,0.0,397.55,397.55,13085467965.35,13.085,469.0,other,equity,data_raw,100111010,000011000,45.66,-18.92,False
343,IR,Industrial Machinery,-42.7,8.1,1.3,1.3,-1.3,-13.3,-15.3,-19.8,-44.9,-46.0,-44.9,-42.7,89.2,-69.3,2.0,0.0,145.3763140806109,75.2,342.0,342.0,309.0,309.0,83.71,83.71,397.61,397.61,-22,-808.5443671137051,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,342.0,342.0,309.0,309.0,83.71,83.71,470.0,58.0,0.0,-2.0,0.0,397.61,397.61,28958925716.0,28.959,328.0,other,equity,data_raw,100000000,--1111100,100.96,-26.7,False
344,REG,Real Estate,-76.7,16.0,5.8,3.8,4.5,-0.7,2.3,0.7,-11.6,-25.8,-33.1,-76.7,11.8,-93.0,2.1,0.0,-364.80973726932285,67.2,364.0,364.0,388.0,388.0,89.9,89.9,398.05,398.05,87,2234.017771253322,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,364.0,364.0,388.0,388.0,89.9,89.9,215.0,0.0,0.0,-2.0,0.0,398.05,398.05,14699010077.69,14.699,456.0,other,equity,data_raw,110110000,000011000,81.655,-1.68,False
345,SBUX,Restaurants,-78.9,18.0,7.4,7.3,1.5,0.1,5.6,7.0,-12.2,-32.7,-54.6,-78.9,47.2,-105.9,1.8,0.0,-363.88548957345415,64.9,372.0,372.0,397.0,397.0,92.37,92.37,398.12,398.12,70,392.78076609381174,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,372.0,372.0,397.0,397.0,92.37,92.37,175.0,0.0,0.0,-2.0,0.0,398.12,398.12,117434689043.43,117.435,103.0,large,equity,data_raw,111110000,111000000,108.88,-5.36,False
346,USB,Financials,-80.8,21.0,6.3,5.3,7.0,3.3,4.1,9.3,11.6,-9.6,-31.0,-80.8,15.5,-105.7,2.0,0.0,-314.22200829754007,64.4,377.0,377.0,404.0,404.0,101.84,101.84,400.29,400.29,113,1481.7057190181,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,377.0,377.0,404.0,404.0,101.84,101.84,142.0,0.0,0.0,-4.0,0.0,400.29,400.29,91812705909.1,91.813,129.0,large,equity,data_raw,111111000,000000000,61.19,-3.68,False
