Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,5d,1m,3m,6m,1y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Average_Rank,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Recent_Momentum_Rank,Recent_Weakness_Penalty,Coverage_Penalty,State_Adjustment,Durability_Adjustment,Average_Rank,Average_Rank,Market_Cap,Market_Cap_B,Market_Cap_Rank,Market_Cap_Bucket,Market_Cap_Asset_Type,Market_Cap_Source,Interval_Dice,Alpha_Dice,High_52W,Pct_From_52W_High,At_52W_High
318,PSA,Real Estate,-72.8,12.3,-5.5,-4.0,4.4,0.7,4.0,-1.4,-21.4,-39.4,-44.6,-72.8,40.3,-88.1,2.0,0.0,-241.5927168116089,72.2,353.0,353.0,383.0,383.0,87.47,87.47,381.47,381.47,-21,-33.04578296361282,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,353.0,353.0,383.0,383.0,87.47,87.47,185.0,0.0,0.0,0.0,0.0,381.47,381.47,54882686514.84,54.883,224.0,large,equity,data_raw,011100000,001111000,331.79,-5.79,False
319,HBAN,Banks - Regional,-54.7,17.5,-7.1,-3.7,3.6,-1.9,-5.2,-8.9,-9.4,-18.1,-25.3,-54.7,27.8,-74.2,1.5,0.0,-105.09494786984001,90.3,310.0,310.0,340.0,340.0,101.11,101.11,384.31,384.31,-30,-6.743737328412379,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,310.0,310.0,340.0,340.0,101.11,101.11,294.0,0.0,0.0,0.0,0.0,384.31,384.31,34157151164.24,34.157,301.0,other,equity,data_raw,010000000,100010100,19.46,-13.41,False
320,PNW,Utilities,-62.3,20.7,-1.8,-0.9,1.7,-3.7,0.4,0.5,-6.8,-11.2,-27.8,-62.3,15.7,-82.2,1.8,0.0,-171.811629891968,82.7,326.0,326.0,356.0,356.0,100.01,100.01,384.51,384.51,0,-14.993049058936208,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,326.0,326.0,356.0,356.0,100.01,100.01,228.0,0.0,0.0,0.0,0.0,384.51,384.51,12407141722.23,12.407,475.0,other,equity,data_raw,010110000,000000100,105.0812,-2.57,False
321,SPCX,Aerospace and Defense,18.7,100.0,0.0,18.7,,,,,,,,18.7,16.8,0.0,1.8,8.4,8.4,19.1,495.0,495.0,200.0,200.0,50.0,50.0,385.7,385.7,8,0.0,NO_TREND,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,495.0,495.0,200.0,200.0,50.0,50.0,217.0,0.0,74.0,0.0,0.0,385.7,385.7,1452345406510.73,1452.345,10.0,cap10,equity,data_raw,1-------1,---------,,,False
322,SHW,Household & Personal Care Products,-52.8,12.6,-1.3,-1.0,2.8,-7.6,-10.6,-17.6,-35.3,-45.5,-55.9,-52.8,77.6,-71.2,2.3,0.0,9.147057765120842,92.2,308.0,308.0,336.0,336.0,92.84,92.84,386.64,386.64,-14,-0.12731116556565247,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,308.0,308.0,336.0,336.0,92.84,92.84,416.0,22.0,0.0,0.0,0.0,386.64,386.64,77394254859.11,77.394,160.0,large,equity,data_raw,010000000,1111-1000,377.77,-16.93,False
323,DASH,Internet Retail,-14.0,11.4,8.6,10.1,-2.9,-5.7,-16.2,-31.2,-14.1,-4.8,,-14.0,94.7,-64.4,1.5,0.0,226.14910137453532,49.2,419.0,419.0,249.0,249.0,76.0,76.0,386.85,386.85,101,-515.5854879999306,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,419.0,419.0,249.0,249.0,76.0,76.0,470.0,40.0,11.0,-2.0,0.0,386.85,386.85,68142024318.96,68.142,185.0,large,equity,data_raw,1000000-0,-----0110,285.5,-41.98,False
324,ALB,Specialty Chemicals,-63.0,24.7,-1.2,-2.2,-8.7,-12.8,-3.9,52.5,27.6,-25.8,-26.2,-63.0,194.3,-146.7,2.4,0.0,-295.2525485804636,82.0,327.0,327.0,357.0,357.0,105.72,105.72,387.87,387.87,-37,31.120072965823397,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,327.0,327.0,357.0,357.0,105.72,105.72,132.0,4.0,0.0,0.0,0.0,387.87,387.87,19643195182.63,19.643,411.0,other,equity,data_raw,000011000,001110000,221.0,-24.63,False
325,MRSH,Financials,-81.9,7.1,-2.6,-2.6,-0.4,-9.6,-13.9,-24.1,-52.6,-64.3,-71.4,-81.9,65.4,-92.6,3.3,0.0,183.59102264745,63.1,376.0,376.0,408.0,408.0,83.57,83.57,387.87,387.87,-10,33.305501104928936,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,376.0,376.0,408.0,408.0,83.57,83.57,454.0,22.0,0.0,0.0,0.0,387.87,387.87,79120293542.35,79.12,154.0,large,equity,data_raw,000000000,111111-00,207.83,-20.98,False
326,SPGI,Financial Data & Exchanges,-61.4,6.1,-0.1,-0.1,-2.1,-7.8,-15.8,-24.9,-44.1,-56.8,-71.3,-61.4,95.4,-71.1,1.8,0.0,355.46469078341994,83.6,323.0,323.0,354.0,354.0,95.04,95.04,388.74,388.74,44,29.89909133690884,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,323.0,323.0,354.0,354.0,95.04,95.04,457.0,40.0,0.0,0.0,0.0,388.74,388.74,123733916748.05,123.734,99.0,cap100,equity,data_raw,000000000,111101000,552.25,-24.31,False
327,NOW,Software,-38.6,4.6,-3.6,-6.5,-12.8,-16.6,-27.0,-45.3,-71.8,-81.3,-94.2,-38.6,347.6,-56.8,1.7,0.0,3962.1194639956175,106.4,282.0,282.0,303.0,303.0,70.18,70.18,390.08,390.08,-15,2037.0393184387042,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,282.0,282.0,303.0,303.0,70.18,70.18,552.0,58.0,0.0,25.0,0.0,390.08,390.08,98469291302.03,98.469,124.0,large,equity,data_raw,000000000,1111001-0,192.966,-50.52,False
328,MGM,Resorts & Casinos,-88.1,27.0,-4.3,-4.1,7.0,11.9,17.7,17.5,-12.9,-36.1,-44.1,-88.1,24.1,-129.1,1.7,0.0,-184.40951447768302,56.9,396.0,396.0,427.0,427.0,94.27,94.27,390.37,390.37,-6,-8.210480150005168,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,396.0,396.0,427.0,427.0,94.27,94.27,90.0,0.0,0.0,0.0,0.0,390.37,390.37,12009656619.54,12.01,480.0,other,equity,data_raw,011110000,000001000,51.59,-9.01,False
329,AON,Insurance Brokers,-65.0,8.2,-3.3,-2.5,3.1,-3.9,-8.8,-16.6,-38.3,-52.1,-60.8,-65.0,64.2,-76.2,3.1,0.0,-14.970664814067904,80.0,333.0,333.0,365.0,365.0,88.53,88.53,390.63,390.63,-19,-5.389894250358234,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,333.0,333.0,365.0,365.0,88.53,88.53,387.0,10.0,0.0,0.0,0.0,390.63,390.63,69773453990.24,69.773,183.0,large,equity,data_raw,010000000,111111000,367.25,-11.04,False
330,MRK,Pharmaceuticals,-56.0,25.6,-3.7,-3.0,1.3,-7.4,-3.7,9.3,-21.3,-30.7,-43.1,-56.0,61.4,-95.8,2.2,0.0,-98.16754444472033,89.0,314.0,314.0,344.0,344.0,88.0,88.0,391.05,391.05,-42,-12.515818366766808,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,314.0,314.0,344.0,344.0,88.0,88.0,229.0,4.0,0.0,25.0,0.0,391.05,391.05,285116536497.44,285.117,44.0,cap100,equity,data_raw,010010000,111011000,125.14,-7.75,False
331,CPAY,Software - Infrastructure,-87.2,18.1,-0.6,-0.7,5.7,5.3,6.4,2.6,-17.7,-24.2,-52.8,-87.2,47.1,-116.3,1.8,0.0,-235.23343870271233,57.8,394.0,394.0,425.0,425.0,84.43,84.43,391.43,391.43,42,5.416384955293552,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,394.0,394.0,425.0,425.0,84.43,84.43,150.0,0.0,0.0,0.0,0.0,391.43,391.43,23094325962.61,23.094,377.0,other,equity,data_raw,011110000,110000100,367.43,-3.84,False
332,ADP,Industrials,-75.9,7.3,-3.7,-3.2,-2.4,-3.2,-10.0,-23.5,-43.0,-55.2,-64.7,-75.9,62.9,-86.5,2.5,0.0,80.40571213057207,69.1,359.0,359.0,391.0,391.0,78.77,78.77,391.77,391.77,-40,30.188871518636425,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,359.0,359.0,391.0,391.0,78.77,78.77,427.0,10.0,0.0,25.0,0.0,391.77,391.77,87445869334.51,87.446,137.0,large,equity,data_raw,000000000,111111100,291.34,-24.91,False
333,CNP,Utilities,-59.4,22.8,-0.9,-0.6,0.8,-5.5,-2.5,-2.6,-1.2,-10.8,-18.1,-59.4,21.8,-82.7,1.6,0.0,-167.96865727030254,85.6,318.0,318.0,350.0,350.0,101.16,101.16,394.21,394.21,-5,-7.204408272571044,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,318.0,318.0,350.0,350.0,101.16,101.16,281.0,4.0,0.0,0.0,0.0,394.21,394.21,27887245631.13,27.887,331.0,other,equity,data_raw,010000000,100011000,44.465,-4.13,False
334,KR,Grocery Stores,-38.1,12.8,-8.1,-4.4,-4.4,-12.9,-11.7,-16.6,-19.3,-23.7,-16.2,-38.1,65.1,-52.7,1.6,0.0,16.33722935531948,106.9,279.0,279.0,300.0,300.0,95.85,95.85,394.5,394.5,-49,5.586598758846515,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,279.0,279.0,300.0,300.0,95.85,95.85,446.0,40.0,0.0,0.0,0.0,394.5,394.5,38115780863.98,38.116,280.0,large,equity,data_raw,000000000,000011100,76.58,-19.27,False
335,DGX,Healthcare,-45.9,15.3,-6.2,-2.5,2.5,-5.7,-2.8,-3.2,-4.1,-15.8,-25.8,-45.9,24.3,-58.0,1.8,0.0,-164.96228735136597,99.1,298.0,298.0,324.0,324.0,112.9,112.9,394.75,394.75,-49,-33.22437377604706,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,298.0,298.0,324.0,324.0,112.9,112.9,277.0,4.0,0.0,0.0,0.0,394.75,394.75,21891325190.97,21.891,389.0,other,equity,data_raw,010000000,000110000,213.5,-7.37,False
336,D,Utilities,-93.3,15.6,0.4,0.2,7.2,4.3,8.4,10.3,18.4,-9.6,-41.6,-93.3,18.5,-113.3,1.8,0.0,-505.52782651052485,51.7,411.0,411.0,441.0,441.0,72.66,72.66,395.31,395.31,55,22.35828764206974,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,411.0,411.0,441.0,441.0,72.66,72.66,126.0,0.0,0.0,0.0,0.0,395.31,395.31,59824436209.21,59.824,210.0,large,equity,data_raw,111111000,000000001,69.25,-1.78,False
337,ONDO-USD,Decentralized Finance,-59.3,4.5,0.3,1.9,19.7,22.4,9.8,-28.5,,,,-59.3,250.6,-121.4,2.4,0.0,638.1775296434447,-32.2,578.0,578.0,349.0,349.0,74.5,74.5,396.35,396.35,38,22.1854987804777,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,578.0,578.0,349.0,349.0,74.5,74.5,137.0,10.0,47.0,0.0,0.0,396.35,396.35,1764061083.33,1.764,,crypto,crypto,data_raw,11110---0,--------0,0.927,-60.92,False
338,LNT,Utilities,-51.4,16.0,-0.6,-0.3,1.2,-4.2,-0.9,-0.1,-0.5,-14.2,-30.2,-51.4,29.7,-66.2,1.8,0.0,-232.0368558270474,93.6,304.0,304.0,331.0,331.0,117.27,117.27,396.57,396.57,-11,-12.936377597557708,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,304.0,304.0,331.0,331.0,117.27,117.27,242.0,0.0,0.0,0.0,0.0,396.57,396.57,18807733755.52,18.808,419.0,other,equity,data_raw,010000000,010000000,75.759,-3.88,False
339,CCL,Travel Services,-110.6,16.6,2.3,2.6,10.2,1.6,0.1,-4.0,16.2,25.7,-16.7,-110.6,18.9,-135.6,1.6,0.0,-516.4212304859713,34.4,456.0,456.0,484.0,484.0,44.54,44.54,396.94,396.94,38,155.91198107567016,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,456.0,456.0,484.0,484.0,44.54,44.54,188.0,0.0,0.0,0.0,0.0,396.94,396.94,37058496151.86,37.058,288.0,large,equity,data_raw,111101100,000001110,34.03,-12.11,False
340,PRU,Financials,-73.7,12.9,-1.7,-1.3,7.2,2.8,-3.4,-8.0,-29.1,-40.6,-42.2,-73.7,35.8,-89.3,2.3,0.0,-153.94911971177595,71.3,355.0,355.0,385.0,385.0,100.87,100.87,397.72,397.72,-6,1.2964417205041912,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,355.0,355.0,385.0,385.0,100.87,100.87,230.0,0.0,0.0,0.0,0.0,397.72,397.72,37167260442.04,37.167,286.0,large,equity,data_raw,011000000,000011000,119.76,-10.65,False
341,NSC,Industrials,-32.0,18.5,-8.3,-4.2,-2.8,-6.0,-4.3,-3.2,-4.9,-22.1,-36.2,-32.0,59.6,-52.6,1.4,0.0,-99.14691403913878,113.0,267.0,267.0,287.0,287.0,106.59,106.59,399.94,399.94,-86,-29.760360372012443,EARLY_UP,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,267.0,267.0,287.0,287.0,106.59,106.59,316.0,4.0,0.0,25.0,0.0,399.94,399.94,67497234846.37,67.497,190.0,large,equity,data_raw,000000000,111100000,326.0,-7.81,False
342,BG,Food Products,-40.0,28.8,-11.3,-8.6,-9.0,-13.1,-3.5,9.7,-9.5,-26.5,-14.5,-40.0,82.2,-88.8,1.9,0.0,-87.22656605080496,105.0,284.0,284.0,305.0,305.0,103.07,103.07,402.37,402.37,-116,-24.221983649339712,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,284.0,284.0,305.0,305.0,103.07,103.07,314.0,4.0,0.0,25.0,0.0,402.37,402.37,22533263757.68,22.533,386.0,other,equity,data_raw,000010000,000111000,134.865,-13.88,False
343,ITW,Industrials,-69.4,14.9,3.0,1.9,4.3,-5.4,-4.7,-8.0,-28.0,-39.8,-52.4,-69.4,26.1,-85.6,2.5,0.0,-189.14679687969164,75.6,343.0,343.0,374.0,374.0,93.53,93.53,403.58,403.58,31,51.50653888253345,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,343.0,343.0,374.0,374.0,93.53,93.53,310.0,4.0,0.0,0.0,0.0,403.58,403.58,75409042785.64,75.409,164.0,large,equity,data_raw,110000000,010111000,303.16,-13.54,False
344,FRT,Real Estate,-89.6,20.0,-5.5,-4.2,2.7,2.2,7.5,10.4,-7.6,-23.7,-36.9,-89.6,8.5,-113.5,2.2,0.0,-255.05035394010332,55.4,400.0,400.0,431.0,431.0,93.51,93.51,403.66,403.66,-20,-29.206481735518935,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,400.0,400.0,431.0,431.0,93.51,93.51,141.0,0.0,0.0,0.0,0.0,403.66,403.66,10408170744.56,10.408,500.0,other,equity,data_raw,011110000,000001000,126.41,-4.69,False
345,LMT,Aerospace & Defense,-58.8,13.7,-2.1,-1.4,3.5,-11.4,-7.3,-4.2,-21.3,-31.5,-45.6,-58.8,45.1,-75.0,2.5,0.0,-177.1638252884857,86.2,317.0,317.0,348.0,348.0,101.5,101.5,405.7,405.7,-9,-16.02306572457212,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,317.0,317.0,348.0,348.0,101.5,101.5,357.0,4.0,0.0,0.0,0.0,405.7,405.7,122733621499.26,122.734,100.0,cap100,equity,data_raw,010000000,010011000,692.0,-23.08,False
346,CTVA,Agricultural Inputs,-9.7,14.9,2.2,1.7,-2.5,-9.1,-3.2,-3.2,-6.1,-19.2,-9.8,-9.7,72.0,-65.1,1.6,0.0,-179.34385899796163,78.8,336.0,336.0,241.0,241.0,123.86,123.86,406.16,406.16,64,7.722431294255131,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,336.0,336.0,241.0,241.0,123.86,123.86,334.0,4.0,0.0,-2.0,0.0,406.16,406.16,51746605236.97,51.747,235.0,large,equity,data_raw,100000000,----10000,85.63,-9.65,False
347,YUM,Restaurants,-62.0,12.2,-0.1,-0.1,0.8,-6.6,-6.6,-8.4,-22.7,-33.9,-45.9,-62.0,45.1,-76.6,2.1,0.0,-222.47347489087895,83.0,324.0,324.0,355.0,355.0,97.22,97.22,406.67,406.67,4,15.861891110316748,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,324.0,324.0,355.0,355.0,97.22,97.22,355.0,4.0,0.0,0.0,0.0,406.67,406.67,42464960610.85,42.465,261.0,large,equity,data_raw,010000000,110011000,169.39,-9.04,False
348,ADM,Farm Products,-67.2,20.8,-4.2,-4.6,-2.6,-2.1,6.0,13.3,-5.7,-34.3,-39.5,-67.2,93.3,-108.6,1.6,0.0,-245.33253095311719,77.8,338.0,338.0,369.0,369.0,98.52,98.52,408.07,408.07,-34,-43.233243198039105,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,338.0,338.0,369.0,369.0,98.52,98.52,163.0,0.0,0.0,25.0,0.0,408.07,408.07,36869674315.5,36.87,289.0,large,equity,data_raw,000110000,001011000,85.37,-10.39,False
349,USB,Financials,-83.5,18.7,-2.3,-1.7,5.2,1.5,2.2,7.3,9.2,-12.1,-33.5,-83.5,15.5,-105.7,2.0,0.0,-313.89774769157293,61.5,380.0,380.0,411.0,411.0,101.85,101.85,409.05,409.05,4,30.368188495802656,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,380.0,380.0,411.0,411.0,101.85,101.85,160.0,0.0,0.0,0.0,0.0,409.05,409.05,90208244130.79,90.208,133.0,large,equity,data_raw,011111000,000000000,61.19,-5.36,False
350,HOLX,Unknown,-80.8,18.9,-0.3,-0.0,2.4,4.1,5.9,7.3,-21.6,-39.3,-55.6,-80.8,38.3,-108.0,1.8,0.0,-250.1965369879182,39.2,446.0,446.0,403.0,403.0,92.65,92.65,409.5,409.5,14,4.780917832544674,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,446.0,446.0,403.0,403.0,92.65,92.65,149.0,0.0,0.0,0.0,0.0,409.5,409.5,16968845705.95,16.969,433.0,other,equity,data_raw,011110000,101010000,76.04,-0.04,True
351,APD,Specialty Chemicals,-65.5,12.0,0.2,0.1,-3.0,-6.9,-3.2,-7.2,-29.9,-43.4,-61.6,-65.5,72.8,-84.0,2.1,0.0,-155.5721813977409,79.5,334.0,334.0,367.0,367.0,102.51,102.51,410.11,410.11,6,-6.914006308406783,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,334.0,334.0,367.0,367.0,102.51,102.51,346.0,4.0,0.0,-2.0,0.0,410.11,410.11,62740283280.5,62.74,201.0,large,equity,data_raw,100000000,111110000,307.96,-8.51,False
352,COIN,Financial Data & Stock Exchanges,-28.8,3.9,1.6,3.3,-12.0,-14.0,-22.8,-41.9,-36.3,-25.0,,-28.8,213.9,-58.5,1.8,0.0,1835.449233807782,30.9,471.0,471.0,280.0,280.0,64.83,64.83,412.18,412.18,56,-2026.743580869801,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,471.0,471.0,280.0,280.0,64.83,64.83,540.0,58.0,11.0,-2.0,0.0,412.18,412.18,36681526597.28,36.682,291.0,large,equity,data_raw,1000000-0,------110,402.16,-58.99,False
353,HUM,Healthcare,-113.1,24.3,-2.6,-4.5,32.3,59.5,55.8,41.9,-11.8,-49.5,-76.6,-113.1,63.6,-169.4,2.1,0.0,-293.20208138500766,31.9,465.0,465.0,492.0,492.0,89.74,89.74,413.09,413.09,-4,12.577398595290788,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,465.0,465.0,492.0,492.0,89.74,89.74,26.0,0.0,0.0,0.0,0.0,413.09,413.09,43462263000.0,43.462,256.0,large,equity,data_raw,011110000,111010000,380.77,-4.93,False
354,EXC,Utilities,-52.7,8.4,-2.3,-1.3,-0.3,-8.9,-7.4,-9.7,-16.9,-28.5,-32.0,-52.7,49.5,-61.5,1.8,0.0,-283.84461921337083,92.3,306.0,306.0,334.0,334.0,103.51,103.51,413.56,413.56,-12,-49.268704241743734,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,306.0,306.0,334.0,334.0,103.51,103.51,389.0,4.0,0.0,0.0,0.0,413.56,413.56,46617364354.68,46.617,250.0,large,equity,data_raw,000000000,100011000,50.65,-10.05,False
355,NVR,Residential Construction,-70.6,10.5,-1.3,-1.5,2.0,-9.9,-16.1,-24.8,-50.3,-54.9,-65.1,-70.6,92.0,-92.2,2.0,0.0,48.22649693361677,74.4,349.0,349.0,379.0,379.0,90.17,90.17,413.82,413.82,-24,5.715698114913323,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,349.0,349.0,379.0,379.0,90.17,90.17,456.0,40.0,0.0,0.0,0.0,413.82,413.82,16940594476.32,16.941,434.0,other,equity,data_raw,010000000,010101100,8200.0,-23.46,False
356,ELV,Healthcare,-87.4,11.9,-2.2,-3.1,0.8,8.5,7.7,5.5,-38.4,-62.5,-74.9,-87.4,105.9,-113.2,2.3,0.0,-247.80048610933133,57.6,395.0,395.0,426.0,426.0,82.8,82.8,414.35,414.35,-38,-58.070351695721854,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,395.0,395.0,426.0,426.0,82.8,82.8,136.0,0.0,0.0,25.0,0.0,414.35,414.35,84969122036.78,84.969,142.0,large,equity,data_raw,011110000,110011000,426.79,-8.32,False
357,HON,Industrials,-69.4,14.9,6.3,3.8,1.8,-5.8,-0.8,-1.7,-12.5,-28.1,-44.9,-69.4,18.2,-84.2,2.0,0.0,-334.72193165871647,75.6,343.0,343.0,374.0,374.0,104.85,104.85,414.4,414.4,97,287.6365544847723,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,343.0,343.0,374.0,374.0,104.85,104.85,256.0,4.0,0.0,0.0,0.0,414.4,414.4,144859439921.34,144.859,86.0,cap100,equity,data_raw,110000000,011010000,248.18,-7.89,False
358,EXR,Real Estate,-75.5,5.5,-4.3,-4.4,1.7,-3.5,-1.9,-7.6,-29.0,-54.3,-62.6,-75.5,95.9,-85.1,2.0,0.0,-436.86469905029713,69.5,357.0,357.0,390.0,390.0,93.63,93.63,415.03,415.03,-45,-155.9295013168251,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,357.0,357.0,390.0,390.0,93.63,93.63,289.0,0.0,0.0,0.0,0.0,415.03,415.03,30404673522.29,30.405,315.0,other,equity,data_raw,010000000,-11111000,155.19,-7.26,False
359,AKAM,Technology,-86.1,29.4,-3.5,-4.1,2.8,6.2,17.7,32.4,-1.6,-25.2,-54.0,-86.1,51.4,-142.9,2.6,0.0,-187.257112270866,58.9,390.0,390.0,421.0,421.0,96.98,96.98,415.08,415.08,-14,-51.67419858569019,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,390.0,390.0,421.0,421.0,96.98,96.98,84.0,0.0,0.0,25.0,0.0,415.08,415.08,18588257325.65,18.588,422.0,other,equity,data_raw,011110000,101000000,165.45,-22.72,False
360,TGT,Discount Stores,-95.5,11.7,-2.9,-5.4,1.4,0.5,10.9,15.8,-25.0,-60.3,-81.8,-95.5,164.8,-129.4,2.9,0.0,-445.3053567960057,49.5,418.0,418.0,449.0,449.0,91.3,91.3,415.65,415.65,-16,-20.278277391196525,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,418.0,418.0,449.0,449.0,91.3,91.3,127.0,0.0,0.0,0.0,0.0,415.65,415.65,58050164915.85,58.05,216.0,large,equity,data_raw,011110000,011110000,137.87,-7.3,False
361,SW,Packaging & Containers,-86.7,16.3,0.4,0.3,7.4,-1.4,1.1,-6.4,-26.1,-41.5,-57.2,-86.7,51.9,-113.0,1.9,0.0,-205.133836250496,58.3,393.0,393.0,424.0,424.0,100.25,100.25,416.35,416.35,31,29.274372409927707,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,393.0,393.0,424.0,424.0,100.25,100.25,223.0,0.0,0.0,0.0,0.0,416.35,416.35,22772229306.44,22.772,384.0,other,equity,data_raw,110100000,011100000,52.65,-17.53,False
362,EA,Electronic Gaming & Multimedia,-65.8,28.2,0.0,-0.0,0.3,-4.9,-6.4,-2.1,-0.6,-12.5,-31.0,-65.8,40.5,-106.9,1.3,0.0,-150.8,79.2,335.0,335.0,368.0,368.0,117.79,117.79,416.39,416.39,16,-4.034274779762995,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,335.0,335.0,368.0,368.0,117.79,117.79,299.0,0.0,0.0,0.0,0.0,416.39,416.39,50907567353.01,50.908,239.0,large,equity,data_raw,010000000,000000000,204.89,-0.91,False
363,IDXX,Veterinary Diagnostics,-31.5,3.0,-2.2,-2.6,-4.0,-12.3,-19.6,-20.9,-29.8,-48.9,-61.3,-31.5,217.2,-38.9,1.7,0.0,234.57353223893486,113.5,265.0,265.0,285.0,285.0,103.0,103.0,416.95,416.95,-47,148.3424095920259,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,265.0,265.0,285.0,285.0,103.0,103.0,478.0,58.0,0.0,25.0,0.0,416.95,416.95,43077217950.17,43.077,259.0,large,equity,data_raw,000000000,111110000,769.98,-29.08,False
364,EIX,Electric Utilities,-95.2,17.0,-3.1,-2.7,1.8,-6.6,0.9,7.9,-21.7,-34.3,-50.9,-95.2,15.5,-117.3,2.2,0.0,-300.84571295151477,49.8,417.0,417.0,448.0,448.0,84.56,84.56,418.56,418.56,-18,-54.56315504907758,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,417.0,417.0,448.0,448.0,84.56,84.56,205.0,4.0,0.0,0.0,0.0,418.56,418.56,27281891004.05,27.282,340.0,other,equity,data_raw,010110000,001001100,76.18,-6.93,False
365,BRO,Insurance Brokers,-82.7,5.5,-0.9,-1.5,2.8,-10.4,-19.6,-36.1,-65.3,-75.3,-84.1,-82.7,163.4,-101.8,3.0,0.0,786.4705974894023,62.3,378.0,378.0,409.0,409.0,81.36,81.36,418.76,418.76,-25,94.36997260278531,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,378.0,378.0,409.0,409.0,81.36,81.36,490.0,58.0,0.0,0.0,0.0,418.76,418.76,20011480842.96,20.011,406.0,other,equity,data_raw,010000000,111101100,96.13,-38.58,False
