Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,5d,1m,3m,6m,1y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Average_Rank,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Recent_Momentum_Rank,Recent_Weakness_Penalty,Coverage_Penalty,State_Adjustment,Durability_Adjustment,Average_Rank,Average_Rank,Market_Cap,Market_Cap_B,Market_Cap_Rank,Market_Cap_Bucket,Market_Cap_Asset_Type,Market_Cap_Source,Interval_Dice,Alpha_Dice,High_52W,Pct_From_52W_High,At_52W_High
288,DVN,Oil & Gas E&P,-1.3,25.3,-3.6,-5.6,-12.8,-15.3,-6.8,3.3,-24.0,-37.5,52.7,-1.3,286.9,-103.1,1.4,0.0,6.279029062044748,146.7,206.0,206.0,219.0,219.0,98.4,98.4,350.9,350.9,-60,-1.6522932721900752,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,206.0,206.0,219.0,219.0,98.4,98.4,404.0,4.0,0.0,25.0,0.0,350.9,350.9,,,,,,,000010010,000111000,52.7001,-18.61,False
289,NSC,Industrials,-27.7,22.4,-3.4,-1.6,-0.7,-3.9,-2.1,-0.9,-2.1,-19.3,-33.4,-27.7,59.6,-52.6,1.4,0.0,-89.30207779632532,120.3,253.0,253.0,272.0,272.0,106.56,106.56,351.61,351.61,10,36.73835341459848,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,253.0,253.0,272.0,272.0,106.56,106.56,256.0,0.0,0.0,0.0,0.0,351.61,351.61,,,,,,,000000000,111100000,326.0,-4.66,False
290,0019K0.KS,Nasdaq 100 + Bond,15.7,23.7,4.5,3.2,5.8,9.7,13.4,15.1,,,,15.7,22.4,-24.4,2.4,0.0,0.0,32.4,465.0,465.0,196.0,196.0,64.93,64.93,352.08,352.08,-18,0.0,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,465.0,465.0,196.0,196.0,64.93,64.93,94.0,0.0,47.0,0.0,0.0,352.08,352.08,,,,,,,11111---1,--------0,14925.0,-0.47,True
291,F,Auto Manufacturers,-40.4,27.0,-4.5,-3.7,3.0,2.5,3.0,9.9,2.6,-14.6,-2.0,-40.4,98.7,-91.2,1.4,0.0,-135.3143225075944,107.6,278.0,278.0,300.0,300.0,81.94,81.94,352.49,352.49,-81,-49.14798825356435,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,278.0,278.0,300.0,300.0,81.94,81.94,147.0,0.0,0.0,25.0,0.0,352.49,352.49,,,,,,,011111000,000111000,17.78,-18.95,False
292,TMUS,Telecommunication Services,-26.8,6.4,-3.4,-2.5,-4.4,-13.6,-14.5,-24.6,-32.8,-35.6,-38.9,-26.8,136.2,-37.5,2.0,0.0,843.0861264435655,121.2,250.0,250.0,268.0,268.0,98.42,98.42,355.07,355.07,37,-3972.712839891674,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,250.0,250.0,268.0,268.0,98.42,98.42,477.0,40.0,0.0,0.0,0.0,355.07,355.07,,,,,,,000000000,101010100,231.02,-20.2,False
293,BRK-B,Diversified Financial Services,-45.5,12.7,-0.4,0.2,3.4,-3.9,-6.5,-11.7,-24.3,-25.9,-27.0,-45.5,42.5,-58.1,2.8,0.0,-5.379834956096113,102.5,289.0,289.0,316.0,316.0,85.57,85.57,356.17,356.17,40,8.830927384114148,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,289.0,289.0,316.0,316.0,85.57,85.57,341.0,10.0,0.0,0.0,0.0,356.17,356.17,,,,,,,110000000,100011100,516.85,-4.24,False
294,SPGI,Financial Data & Exchanges,-57.7,8.3,2.8,3.1,0.2,-5.5,-13.8,-23.1,-42.4,-55.1,-69.4,-57.7,95.4,-71.1,1.8,0.0,213.72136788924055,90.3,309.0,309.0,341.0,341.0,89.01,89.01,357.26,357.26,7,-444.7196460917985,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,309.0,309.0,341.0,341.0,89.01,89.01,440.0,22.0,0.0,-2.0,0.0,357.26,357.26,,,,,,,110000000,111101000,552.25,-21.55,False
295,KR,Grocery Stores,-33.3,16.9,-3.5,-1.7,-2.1,-10.8,-9.5,-14.4,-16.6,-20.6,-12.1,-33.3,65.1,-52.7,1.6,0.0,13.385796890543967,114.7,265.0,265.0,284.0,284.0,95.81,95.81,358.06,358.06,48,-10.114058899917397,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,265.0,265.0,284.0,284.0,95.81,95.81,420.0,14.0,0.0,0.0,0.0,358.06,358.06,,,,,,,000000000,000011100,76.58,-16.26,False
296,MAS,Industrials,-61.3,21.3,-1.3,-0.3,6.2,5.1,6.3,1.8,-18.6,-26.1,-39.7,-61.3,27.9,-84.9,2.3,0.0,-102.02019264444964,86.7,319.0,319.0,350.0,350.0,96.09,96.09,358.84,358.84,43,196.62821551084943,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,319.0,319.0,350.0,350.0,96.09,96.09,144.0,0.0,0.0,0.0,0.0,358.84,358.84,,,,,,,011110000,010100000,79.19,-5.54,False
297,CTRA,Oil & Gas E&P,-54.0,32.0,-13.8,-9.8,-12.9,-4.9,5.7,10.2,-8.9,-8.1,-5.7,-54.0,47.1,-103.3,1.6,0.0,-34.01078246824159,89.7,310.0,310.0,334.0,334.0,101.55,101.55,361.6,361.6,-42,-34.01078246824159,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,310.0,310.0,334.0,334.0,101.55,101.55,221.0,0.0,0.0,0.0,0.0,361.6,361.6,24724652557.46,24.725,367.0,other,equity,data_raw,000110000,000011000,36.88,-11.71,False
298,KO,Soft Drinks,-45.9,22.5,-12.5,-4.4,0.6,-4.1,-0.7,0.1,-4.9,-14.6,-24.3,-45.9,15.3,-63.0,1.8,0.0,-114.50531993898069,102.1,293.0,293.0,320.0,320.0,96.38,96.38,362.08,362.08,50,229.46256675605474,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,293.0,293.0,320.0,320.0,96.38,96.38,239.0,0.0,0.0,0.0,0.0,362.08,362.08,,,,,,,010010000,-1101-000,84.04,-4.47,False
299,JNJ,Pharmaceuticals,-43.3,40.3,-6.5,-3.0,2.9,-6.8,-3.5,7.6,7.2,-7.1,-20.1,-43.3,20.1,-85.4,2.0,0.0,-77.06547167983501,104.7,282.0,282.0,308.0,308.0,105.33,105.33,362.68,362.68,17,43.14307495765573,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,282.0,282.0,308.0,308.0,105.33,105.33,227.0,4.0,0.0,0.0,0.0,362.68,362.68,,,,,,,010011000,000010000,251.71,-6.57,False
300,ALNY,Biotechnology,-9.7,17.3,-4.0,-4.3,-6.2,-16.4,-25.5,-34.9,-20.6,-25.5,-20.7,-9.7,206.0,-54.2,1.5,0.0,242.17488375921397,138.3,220.0,220.0,235.0,235.0,64.33,64.33,364.43,364.43,-92,77.53640085838921,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,220.0,220.0,235.0,235.0,64.33,64.33,530.0,58.0,0.0,25.0,0.0,364.43,364.43,,,,,,,000000000,110110110,495.55,-43.11,False
301,CVS,Healthcare,-79.1,42.0,-2.6,-1.5,15.4,18.0,19.2,23.1,20.5,-11.9,-26.6,-79.1,8.4,-141.5,1.3,0.0,-125.25683122031643,68.9,361.0,361.0,391.0,391.0,93.78,93.78,364.48,364.48,31,71.59672820867618,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,361.0,361.0,391.0,391.0,93.78,93.78,59.0,0.0,0.0,0.0,0.0,364.48,364.48,,,,,,,011111000,000110000,102.76,-1.99,False
302,XOM,Integrated Oil & Gas,1.6,48.4,-6.9,-4.9,-7.6,-14.4,-6.4,4.1,-5.8,2.8,34.2,1.6,94.8,-84.9,1.5,-1.8,-4.415607198565849,149.6,199.0,199.0,211.0,211.0,75.68,75.68,364.83,364.83,-106,-0.7585873287358047,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,199.0,199.0,211.0,211.0,75.68,75.68,378.0,4.0,0.0,25.0,0.0,364.83,364.83,,,,,,,000010111,000011100,176.395,-19.58,False
303,SHW,Household & Personal Care Products,-50.5,14.2,-0.5,0.1,4.4,-6.2,-9.3,-16.4,-34.2,-44.3,-54.6,-50.5,77.6,-71.2,2.3,0.0,8.848298357692306,97.5,299.0,299.0,327.0,327.0,88.83,88.83,365.73,365.73,96,-14.49976084683002,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,299.0,299.0,327.0,327.0,88.83,88.83,397.0,14.0,0.0,-2.0,0.0,365.73,365.73,,,,,,,110000000,1111-1000,377.77,-14.65,False
304,CVNA,Auto & Truck Dealerships,-39.8,6.0,0.2,1.6,-43.0,-66.5,-77.5,-87.1,-58.0,13.9,-45.6,-39.8,1079.9,-122.9,1.3,0.0,5000.0,83.2,324.0,324.0,299.0,299.0,61.64,61.64,366.79,366.79,-4,213.76185149325465,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,324.0,324.0,299.0,299.0,61.64,61.64,589.0,58.0,0.0,-2.0,0.0,366.79,366.79,,,,,,,100000100,--1100110,486.89,-85.61,False
305,MMM,Industrials,-84.0,21.1,-0.2,0.7,9.9,2.3,-0.9,-4.0,16.7,3.0,-23.9,-84.0,17.6,-110.5,1.3,0.0,-252.15134617088717,64.0,378.0,378.0,409.0,409.0,68.59,68.59,367.14,367.14,62,248.24927230334902,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,378.0,378.0,409.0,409.0,68.59,68.59,187.0,0.0,0.0,-6.0,0.0,367.14,367.14,,,,,,,111001100,000000001,177.41,-8.89,False
306,NVO,Biotechnology,-89.5,1.4,-1.2,-2.6,-2.5,1.7,-10.5,-25.4,-78.0,-88.9,-87.6,-89.5,389.4,-95.9,2.4,0.0,4940.864334021914,58.5,392.0,392.0,423.0,423.0,83.2,83.2,367.45,367.45,-1,102.16175017022488,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,392.0,392.0,423.0,423.0,83.2,83.2,415.0,18.0,0.0,0.0,0.0,367.45,367.45,,,,,,,001000000,011111100,64.16,-32.12,False
307,CRCL,,11.2,21.3,8.0,24.2,21.2,41.0,35.7,,,,,11.2,213.2,-73.3,2.1,0.0,0.0,20.2,488.0,488.0,200.0,200.0,69.34,69.34,367.99,367.99,-23,0.0,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,488.0,488.0,200.0,200.0,69.34,69.34,47.0,0.0,65.0,-6.0,0.0,367.99,367.99,27312098989.64,27.312,343.0,other,equity,data_raw,1111----1,--------0,159.47,-25.05,False
308,CARR,Industrials,-5.8,18.8,-0.5,0.3,5.7,5.8,11.5,1.9,-18.2,-19.9,,-5.8,46.3,-102.3,2.1,0.0,-134.5916412795087,73.3,352.0,352.0,226.0,226.0,110.29,110.29,368.24,368.24,-1,106.381104697849,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,352.0,352.0,226.0,226.0,110.29,110.29,133.0,0.0,11.0,0.0,0.0,368.24,368.24,,,,,,,1111100-0,-----0000,72.65,-2.06,False
309,ATO,Natural Gas Utilities,-17.5,37.2,-2.3,-0.9,-5.8,-13.3,-11.4,-12.0,-9.3,-6.1,-12.8,-17.5,44.9,-54.0,1.3,0.0,5.20597499716683,130.5,233.0,233.0,250.0,250.0,91.22,91.22,369.82,369.82,13,0.01311670885104288,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,233.0,233.0,250.0,250.0,91.22,91.22,441.0,40.0,0.0,-4.0,0.0,369.82,369.82,,,,,,,000000000,110001100,192.5099,-11.89,False
310,XLE,Index,-23.4,40.0,-7.8,-4.8,-6.2,-10.6,-2.1,4.4,-10.3,-9.6,11.0,-23.4,63.6,-80.5,1.5,0.0,-25.74365881726399,124.6,245.0,245.0,262.0,262.0,101.48,101.48,370.48,370.48,-99,-3.906156883111912,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,245.0,245.0,262.0,262.0,101.48,101.48,309.0,4.0,0.0,25.0,0.0,370.48,370.48,,,,,,,000010010,000011000,63.46,-12.76,False
311,IDXX,Veterinary Diagnostics,-24.0,5.9,0.7,1.0,-0.5,-9.0,-16.6,-17.8,-26.2,-45.4,-57.4,-24.0,217.2,-38.9,1.7,0.0,73.79521517855066,124.0,246.0,246.0,263.0,263.0,102.94,102.94,370.84,370.84,-7,-77.95153693849649,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,246.0,246.0,263.0,263.0,102.94,102.94,448.0,40.0,0.0,0.0,0.0,370.84,370.84,,,,,,,100000000,111110000,769.98,-25.58,False
312,HBAN,Banks - Regional,-52.4,19.7,-2.8,-1.1,5.3,-0.3,-3.6,-7.4,-7.5,-16.2,-23.1,-52.4,27.8,-74.2,1.5,0.0,-103.24872166626609,95.6,302.0,302.0,331.0,331.0,101.09,101.09,372.04,372.04,24,191.0017567415956,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,302.0,302.0,331.0,331.0,101.09,101.09,251.0,0.0,0.0,0.0,0.0,372.04,372.04,,,,,,,010000000,100010100,19.46,-11.0,False
313,L,Financials,-42.6,23.5,-2.4,-0.5,-0.5,-6.0,-6.4,-5.0,-4.4,-4.2,-4.5,-42.6,9.9,-65.1,1.4,0.0,-107.36596204815355,105.4,280.0,280.0,304.0,304.0,95.77,95.77,372.87,372.87,49,187.23629465890207,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,280.0,280.0,304.0,304.0,95.77,95.77,334.0,4.0,0.0,0.0,0.0,372.87,372.87,,,,,,,000000000,000011100,114.9,-5.44,False
314,PSA,Real Estate,-71.6,13.2,-5.2,-3.1,5.7,1.9,5.4,-0.1,-20.3,-38.5,-43.4,-71.6,40.3,-88.1,2.0,0.0,-243.464683889885,76.4,347.0,347.0,375.0,375.0,87.47,87.47,374.12,374.12,54,446.5425704429704,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,347.0,347.0,375.0,375.0,87.47,87.47,166.0,0.0,0.0,0.0,0.0,374.12,374.12,,,,,,,011100000,001111000,331.79,-3.5,False
315,IEX,Industrials,-81.4,20.7,0.7,1.5,5.2,3.3,8.5,13.4,-18.7,-41.4,-61.3,-81.4,36.0,-111.7,2.4,0.0,-230.72571365278378,66.6,367.0,367.0,397.0,397.0,92.6,92.6,374.75,374.75,8,123.87235619773043,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,367.0,367.0,397.0,397.0,92.6,92.6,120.0,0.0,0.0,-6.0,0.0,374.75,374.75,,,,,,,111110000,110010000,225.99,-0.96,False
316,NOW,Software,-28.9,7.0,-2.0,-3.4,-8.6,-12.5,-23.5,-42.6,-69.5,-78.5,-90.8,-28.9,347.6,-56.8,1.7,0.0,2727.373010125659,119.1,255.0,255.0,274.0,274.0,70.11,70.11,376.21,376.21,-174,1738.9222829614791,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,255.0,255.0,274.0,274.0,70.11,70.11,537.0,58.0,0.0,25.0,0.0,376.21,376.21,,,,,,,000000000,1111001-0,192.966,-47.49,False
317,BEN,Asset Management,-88.2,27.9,1.8,2.6,7.7,14.3,20.1,23.6,15.5,-8.1,-25.5,-88.2,9.6,-125.3,1.5,0.0,-253.85933014205997,59.8,390.0,390.0,421.0,421.0,90.82,90.82,377.62,377.62,30,127.1548692320512,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,390.0,390.0,421.0,421.0,90.82,90.82,70.0,0.0,0.0,-6.0,0.0,377.62,377.62,,,,,,,111111000,00001-000,33.28,-0.3,True
318,DASH,Internet Retail,-12.1,12.0,6.2,8.3,-1.6,-4.4,-15.1,-30.5,-12.5,-2.7,,-12.1,94.7,-64.4,1.5,0.0,187.3098532872261,53.2,408.0,408.0,239.0,239.0,76.0,76.0,378.5,378.5,23,-294.7382307881727,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,408.0,408.0,239.0,239.0,76.0,76.0,466.0,36.0,11.0,-2.0,0.0,378.5,378.5,,,,,,,1000000-0,-----0110,285.5,-40.44,False
319,CNP,Utilities,-59.3,22.9,-0.6,0.2,1.3,-5.1,-2.0,-2.1,-0.6,-10.3,-17.5,-59.3,21.8,-82.7,1.6,0.0,-170.10078961334034,88.7,311.0,311.0,342.0,342.0,97.16,97.16,378.96,378.96,47,127.79569117155319,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,311.0,311.0,342.0,342.0,97.16,97.16,267.0,4.0,0.0,-4.0,0.0,378.96,378.96,,,,,,,110000000,100011000,44.465,-2.51,False
320,PNW,Utilities,-62.7,20.4,-1.6,-0.3,1.9,-3.5,0.6,0.7,-6.6,-11.0,-27.8,-62.7,15.7,-82.2,1.8,0.0,-181.11209383732466,85.3,321.0,321.0,352.0,352.0,100.01,100.01,380.96,380.96,58,190.39792385170733,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,321.0,321.0,352.0,352.0,100.01,100.01,226.0,0.0,0.0,0.0,0.0,380.96,380.96,,,,,,,010110000,000000100,105.0812,-1.17,False
321,MRSH,Financials,-82.3,6.8,-3.5,-2.5,-0.0,-9.4,-13.8,-24.1,-53.0,-64.8,-71.9,-82.3,65.4,-92.6,3.3,0.0,202.16299404870227,65.7,370.0,370.0,401.0,401.0,81.58,81.58,382.48,382.48,31,-719.6933957616882,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,370.0,370.0,401.0,401.0,81.58,81.58,460.0,22.0,0.0,0.0,0.0,382.48,382.48,,,,,,,000000000,111111-00,207.83,-19.75,False
322,LNT,Utilities,-51.7,15.6,-1.0,-0.0,1.4,-4.1,-0.7,0.1,-0.2,-14.1,-30.3,-51.7,29.7,-66.2,1.8,0.0,-241.17547107360795,96.3,301.0,301.0,330.0,330.0,108.27,108.27,382.57,382.57,60,413.4005956359563,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,301.0,301.0,330.0,330.0,108.27,108.27,235.0,0.0,0.0,-2.0,0.0,382.57,382.57,,,,,,,010010000,010000000,75.759,-2.53,False
323,SPCX,Aerospace and Defense,18.7,100.0,0.0,18.7,,,,,,,,18.7,16.8,0.0,1.8,8.4,8.4,19.1,492.0,492.0,192.0,192.0,50.0,50.0,382.7,382.7,0,0.0,NO_TREND,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,492.0,492.0,192.0,192.0,50.0,50.0,216.0,0.0,74.0,0.0,0.0,382.7,382.7,1441452234337.5,1441.452,10.0,cap10,equity,data_raw,1-------1,---------,,,False
324,MGM,Resorts & Casinos,-87.6,27.3,-1.1,-0.1,8.1,13.3,19.1,19.0,-11.9,-35.3,-43.2,-87.6,24.1,-129.1,1.7,0.0,-199.02752996049384,60.4,386.0,386.0,417.0,417.0,94.26,94.26,383.06,383.06,-27,54.31877635224777,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,386.0,386.0,417.0,417.0,94.26,94.26,78.0,0.0,0.0,0.0,0.0,383.06,383.06,,,,,,,011110000,000001000,51.59,-7.0,False
325,CPAY,Software - Infrastructure,-87.0,18.2,0.1,1.0,6.6,6.2,7.4,3.5,-17.0,-23.4,-52.4,-87.0,47.1,-116.3,1.8,0.0,-237.4145204591558,61.0,384.0,384.0,415.0,415.0,84.43,84.43,383.73,383.73,-23,32.656834500319945,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,384.0,384.0,415.0,415.0,84.43,84.43,138.0,0.0,0.0,0.0,0.0,383.73,383.73,,,,,,,111110000,110000100,367.43,-1.92,False
326,CCL,Travel Services,-109.1,17.5,5.4,8.2,12.6,3.9,2.3,-1.8,19.6,29.8,-13.4,-109.1,18.9,-135.6,1.6,0.0,-474.3447188335783,38.9,445.0,445.0,474.0,474.0,44.51,44.51,384.46,384.46,67,818.3552811664217,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,445.0,445.0,474.0,474.0,44.51,44.51,158.0,0.0,0.0,0.0,0.0,384.46,384.46,,,,,,,111101100,000001110,34.03,-9.2,False
327,ALB,Specialty Chemicals,-66.5,23.7,1.1,2.7,-10.1,-14.3,-5.5,50.7,25.5,-28.1,-28.9,-66.5,194.3,-146.7,2.4,0.0,-325.27649023094824,81.5,328.0,328.0,359.0,359.0,101.83,101.83,384.58,384.58,-1,-15.813468863536286,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,328.0,328.0,359.0,359.0,101.83,101.83,141.0,4.0,0.0,0.0,0.0,384.58,384.58,,,,,,,100011000,001110000,221.0,-24.84,False
328,AON,Insurance Brokers,-65.4,8.0,-4.3,-2.8,3.4,-3.8,-8.7,-16.6,-38.6,-52.5,-61.2,-65.4,64.2,-76.2,3.0,0.0,-15.589532060223496,82.6,326.0,326.0,357.0,357.0,88.53,88.53,385.63,385.63,46,13.86691111793307,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,326.0,326.0,357.0,357.0,88.53,88.53,384.0,10.0,0.0,0.0,0.0,385.63,385.63,,,,,,,010000000,111111000,370.31,-10.49,False
329,ADP,Industrials,-76.4,7.0,-4.7,-3.4,-2.2,-2.9,-9.9,-23.6,-43.3,-55.6,-65.1,-76.4,62.9,-86.5,2.5,0.0,89.97838863864283,71.6,354.0,354.0,384.0,384.0,78.77,78.77,385.82,385.82,-76,15.843759302878595,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,354.0,354.0,384.0,384.0,78.77,78.77,421.0,10.0,0.0,25.0,0.0,385.82,385.82,,,,,,,000000000,111111100,292.8,-24.18,False
330,EOG,Oil & Gas E&P,-45.0,30.4,-6.4,-5.0,-5.7,-8.3,1.9,3.4,-18.0,-20.6,8.6,-45.0,74.9,-96.5,1.5,0.0,-51.03338293146031,103.0,288.0,288.0,315.0,315.0,96.75,96.75,386.15,386.15,-101,-7.353155516754349,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,288.0,288.0,315.0,315.0,96.75,96.75,268.0,4.0,0.0,25.0,0.0,386.15,386.15,,,,,,,000110010,000011000,151.87,-13.05,False
331,PRU,Financials,-73.2,13.3,0.1,0.8,8.1,3.7,-2.6,-7.2,-28.6,-40.2,-41.5,-73.2,35.8,-89.3,2.3,0.0,-155.24441048543628,74.8,350.0,350.0,378.0,378.0,96.86,96.86,386.56,386.56,82,475.40619916021575,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,350.0,350.0,378.0,378.0,96.86,96.86,212.0,0.0,0.0,0.0,0.0,386.56,386.56,,,,,,,111000000,000011000,119.76,-8.85,False
332,DGX,Healthcare,-45.6,15.7,-8.4,-3.1,3.0,-5.3,-2.4,-2.7,-3.6,-15.4,-25.4,-45.6,24.3,-58.0,1.8,0.0,-174.56484180192828,102.4,290.0,290.0,317.0,317.0,112.9,112.9,388.75,388.75,-8,334.1362075604336,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,290.0,290.0,317.0,317.0,112.9,112.9,265.0,4.0,0.0,0.0,0.0,388.75,388.75,,,,,,,010000000,000110000,213.5,-5.84,False
333,YUM,Restaurants,-60.8,13.3,0.9,1.2,2.0,-5.6,-5.6,-7.3,-21.7,-33.0,-44.9,-60.8,45.1,-76.6,2.1,0.0,-202.77817536069767,87.2,317.0,317.0,348.0,348.0,93.21,93.21,389.91,389.91,122,1383.3871181246823,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,317.0,317.0,348.0,348.0,93.21,93.21,323.0,4.0,0.0,-2.0,0.0,389.91,389.91,,,,,,,110000000,110011000,169.39,-6.92,False
334,BG,Food Products,-37.3,30.5,-8.4,-6.4,-7.6,-11.8,-1.9,11.7,-7.6,-24.7,-11.9,-37.3,82.2,-88.8,1.9,0.0,-91.46836765323211,110.7,275.0,275.0,295.0,295.0,103.05,103.05,391.25,391.25,-127,-19.406632138946435,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,275.0,275.0,295.0,295.0,103.05,103.05,279.0,4.0,0.0,25.0,0.0,391.25,391.25,,,,,,,000010000,000111000,134.865,-11.45,False
335,ONDO-USD,Decentralized Finance,-59.4,4.1,-1.0,-0.6,21.2,24.0,11.1,-28.0,,,,-59.4,250.6,-121.4,2.4,0.0,697.9337207959584,-30.7,572.0,572.0,343.0,343.0,74.54,74.54,391.39,391.39,2,-154.24099485999523,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,572.0,572.0,343.0,343.0,74.54,74.54,123.0,10.0,47.0,0.0,0.0,391.39,391.39,,,,,,,01110---0,--------0,0.9335,-60.32,False
336,SCHW,Investment Banking & Brokerage,-43.3,16.7,5.5,3.9,2.4,-4.8,-8.5,-11.5,-5.6,-23.7,-20.7,-43.3,56.7,-63.4,1.3,0.0,-132.112702692309,104.7,282.0,282.0,308.0,308.0,104.62,104.62,392.32,392.32,122,462.3939548615044,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,282.0,282.0,308.0,308.0,104.62,104.62,360.0,10.0,0.0,-2.0,0.0,392.32,392.32,,,,,,,110000000,100110000,107.49,-12.86,False
337,LOW,Retail,-57.6,10.6,-1.0,-0.4,0.4,-10.8,-14.8,-18.6,-40.3,-54.6,-57.9,-57.6,92.6,-75.0,2.0,0.0,82.1202245640637,90.4,308.0,308.0,340.0,340.0,100.37,100.37,395.72,395.72,51,-1060.6281385456853,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,308.0,308.0,340.0,340.0,100.37,100.37,449.0,40.0,0.0,-2.0,0.0,395.72,395.72,,,,,,,010000000,111110000,293.06,-23.56,False
338,D,Utilities,-95.2,14.1,-0.1,1.0,6.7,3.8,8.0,9.8,17.8,-10.5,-42.8,-95.2,18.5,-113.3,1.8,0.0,-565.2756311237662,52.8,412.0,412.0,442.0,442.0,72.68,72.68,395.78,395.78,56,419.538209230142,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,412.0,412.0,442.0,442.0,72.68,72.68,126.0,0.0,0.0,0.0,0.0,395.78,395.78,,,,,,,111111000,000000001,69.25,-1.08,False
339,FRT,Real Estate,-88.9,20.6,-4.8,-2.8,3.9,3.5,9.0,12.0,-6.1,-22.4,-35.6,-88.9,8.5,-113.5,2.3,0.0,-268.7996884890077,59.1,391.0,391.0,422.0,422.0,93.5,93.5,396.05,396.05,-11,128.9370300253189,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,391.0,391.0,422.0,422.0,93.5,93.5,124.0,0.0,0.0,0.0,0.0,396.05,396.05,,,,,,,011110000,000001000,126.41,-2.4,False
