Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,5d,1m,3m,6m,1y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Average_Rank,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Recent_Momentum_Rank,Recent_Weakness_Penalty,Coverage_Penalty,State_Adjustment,Durability_Adjustment,Average_Rank,Average_Rank,Market_Cap,Market_Cap_B,Market_Cap_Rank,Market_Cap_Bucket,Market_Cap_Asset_Type,Market_Cap_Source,Interval_Dice,Alpha_Dice,High_52W,Pct_From_52W_High,At_52W_High
292,PSA,Real Estate,-65.8,17.7,12.1,7.9,8.4,4.7,8.2,2.8,-16.8,-34.7,-38.9,-65.8,40.3,-88.1,2.1,0.0,-186.84414670048582,77.9,340.0,340.0,366.0,366.0,80.42,80.42,357.22,357.22,31,325.9774360281036,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,340.0,340.0,366.0,366.0,80.42,80.42,140.0,0.0,0.0,0.0,0.0,357.22,357.22,,,,,,,111110000,001111000,324.55,-0.52,False
293,EQIX,Data Center REITs,-32.8,36.7,0.6,-0.1,-0.2,-1.0,12.7,14.7,-4.1,-14.4,-30.0,-32.8,57.8,-85.6,2.5,0.0,-52.54919628246675,110.9,266.0,266.0,285.0,285.0,104.74,104.74,358.49,358.49,-62,2.4615713249336366,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,266.0,266.0,285.0,285.0,104.74,104.74,135.0,0.0,0.0,25.0,0.0,358.49,358.49,,,,,,,000110000,011100000,1128.6801,-6.1,False
294,KO,Soft Drinks,-38.9,31.4,23.0,8.5,3.7,-0.9,2.6,3.6,-0.7,-9.9,-18.8,-38.9,15.3,-63.0,1.8,0.0,-81.74990108188105,104.8,278.0,278.0,300.0,300.0,85.33,85.33,358.53,358.53,-17,43.466812086854546,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,278.0,278.0,300.0,300.0,85.33,85.33,198.0,0.0,0.0,25.0,0.0,358.53,358.53,,,,,,,110110000,-1101-000,82.6635,-1.6,False
295,CARR,Industrials,-2.5,21.9,8.8,6.6,7.6,7.8,13.5,4.0,-15.7,-16.9,,-2.5,46.3,-102.3,2.1,0.0,-114.85185164300391,73.5,347.0,347.0,227.0,227.0,110.26,110.26,358.81,358.81,127,409.65428311007156,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,347.0,347.0,227.0,227.0,110.26,110.26,120.0,0.0,11.0,-6.0,0.0,358.81,358.81,,,,,,,1111100-0,-----0000,71.27,-0.04,True
296,SPGI,Financial Data & Exchanges,-57.1,8.7,5.2,3.8,0.0,-5.6,-13.8,-22.8,-41.8,-54.3,-68.4,-57.1,95.4,-71.1,1.8,0.0,199.29191709787315,86.6,311.0,311.0,338.0,338.0,89.01,89.01,359.41,359.41,36,-823.1940944606049,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,311.0,311.0,338.0,338.0,89.01,89.01,455.0,22.0,0.0,-2.0,0.0,359.41,359.41,,,,,,,100000000,111101000,552.25,-23.07,False
297,EVRG,Utilities,-44.4,34.2,7.9,3.1,1.2,-4.8,-1.8,0.4,13.0,0.5,-14.8,-44.4,19.6,-76.9,1.5,0.0,-99.03303684966042,99.2,286.0,286.0,311.0,311.0,68.73,68.73,360.08,360.08,-37,11.860153081024421,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,286.0,286.0,311.0,311.0,68.73,68.73,275.0,0.0,0.0,25.0,0.0,360.08,360.08,,,,,,,110011100,000000001,85.27,-3.52,False
298,V,Transaction Processing,-35.7,12.9,9.1,4.2,0.2,-2.3,-5.8,-13.9,-24.1,-28.7,-43.2,-35.7,57.3,-49.1,2.2,0.0,20.019569621599846,107.9,272.0,272.0,293.0,293.0,85.79,85.79,361.79,361.79,-53,-181.38683167987355,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,272.0,272.0,293.0,293.0,85.79,85.79,364.0,10.0,0.0,25.0,0.0,361.79,361.79,,,,,,,110000000,11100-100,358.62,-9.36,False
299,CVX,Oil & Gas Integrated,-36.7,21.8,3.7,1.8,-0.5,-6.6,0.1,4.5,-8.7,-16.4,-10.7,-36.7,68.2,-65.3,1.9,0.0,-120.78281949110024,106.9,273.0,273.0,294.0,294.0,97.89,97.89,362.24,362.24,32,58.21706368773292,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,273.0,273.0,294.0,294.0,97.89,97.89,262.0,4.0,0.0,0.0,0.0,362.24,362.24,,,,,,,100110000,000011000,214.71,-13.02,False
300,DVN,Oil & Gas E&P,9.8,28.2,-1.1,-1.5,-8.6,-10.9,-2.1,8.5,-18.4,-31.3,62.7,9.8,286.9,-103.1,1.4,-19.4,7.392855482622915,153.4,193.0,193.0,204.0,204.0,93.32,93.32,363.17,363.17,-43,-8.99446775742579,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,193.0,193.0,204.0,204.0,93.32,93.32,318.0,4.0,0.0,25.0,0.0,363.17,363.17,,,,,,,000010011,000111000,52.7001,-16.38,False
301,BLK,Asset Management,-25.0,12.3,5.3,1.6,-2.5,-6.0,-9.1,-14.2,-15.2,-21.9,-22.0,-25.0,46.8,-35.5,1.6,0.0,68.13758897545614,118.7,251.0,251.0,270.0,270.0,98.59,98.59,363.49,363.49,-51,-671.4335598308992,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,251.0,251.0,270.0,270.0,98.59,98.59,413.0,14.0,0.0,25.0,0.0,363.49,363.49,,,,,,,100000000,001110100,1219.9399,-17.05,False
302,MLM,Building Materials,-25.4,14.0,2.8,1.2,-3.0,-11.3,-13.6,-15.9,-28.7,-27.9,-23.2,-25.4,79.9,-42.2,1.3,0.0,119.99499568799865,118.3,252.0,252.0,271.0,271.0,98.48,98.48,365.48,365.48,-4,-105.60160912906863,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,252.0,252.0,271.0,271.0,98.48,98.48,460.0,40.0,0.0,0.0,0.0,365.48,365.48,,,,,,,100000000,001111000,710.97,-19.51,False
303,CVNA,Auto & Truck Dealerships,-37.1,6.2,1.3,7.8,-41.6,-64.9,-75.8,-85.3,-56.0,15.6,-43.1,-37.1,1079.9,-122.9,1.3,0.0,5000.0,82.1,326.0,326.0,296.0,296.0,61.64,61.64,365.94,365.94,-28,0.0,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,326.0,326.0,296.0,296.0,61.64,61.64,584.0,58.0,0.0,-2.0,0.0,365.94,365.94,,,,,,,100000100,--1100110,486.89,-85.7,False
304,CRCL,,11.2,21.3,8.0,24.2,21.2,41.0,35.7,,,,,11.2,213.2,-73.3,2.1,0.0,0.0,20.2,486.0,486.0,202.0,202.0,69.34,69.34,367.54,367.54,-21,0.0,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,486.0,486.0,202.0,202.0,69.34,69.34,46.0,0.0,65.0,-6.0,0.0,367.54,367.54,,,,,,,1111----1,--------0,159.47,-25.05,False
305,MAS,Industrials,-63.1,19.7,11.2,6.1,4.4,3.3,4.5,-0.0,-20.1,-27.7,-41.3,-63.1,27.9,-84.9,2.3,0.0,-119.00221223705657,80.6,329.0,329.0,356.0,356.0,96.1,96.1,368.95,368.95,23,142.46071656755905,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,329.0,329.0,356.0,356.0,96.1,96.1,184.0,0.0,0.0,-2.0,0.0,368.95,368.95,,,,,,,111100000,010100000,79.19,-8.64,False
306,NEE,Electric Utilities,-28.7,18.9,7.0,1.6,-3.2,-10.1,-6.9,-1.1,-4.9,-24.7,-39.8,-28.7,77.1,-52.8,1.9,0.0,-100.44811294719374,114.9,261.0,261.0,280.0,280.0,72.77,72.77,369.67,369.67,11,15.317723555373504,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,261.0,261.0,280.0,280.0,72.77,72.77,367.0,4.0,0.0,25.0,0.0,369.67,369.67,,,,,,,100000000,111110001,98.75,-14.1,False
307,CVS,Healthcare,-80.9,40.8,6.8,5.0,12.9,15.3,16.5,20.2,17.1,-14.5,-29.2,-80.9,8.4,-141.5,1.3,0.0,-139.3872714149812,62.8,380.0,380.0,406.0,406.0,93.79,93.79,369.79,369.79,34,48.57075463783249,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,380.0,380.0,406.0,406.0,93.79,93.79,68.0,0.0,0.0,-6.0,0.0,369.79,369.79,,,,,,,111111000,000110000,98.43,-1.39,False
308,XLF,Index,-42.5,16.5,10.7,3.2,1.8,-1.9,-5.1,-9.9,-14.4,-22.0,-27.2,-42.5,15.4,-55.5,2.1,0.0,-67.33079048744419,101.2,283.0,283.0,307.0,307.0,101.58,101.58,370.23,370.23,60,1151.2364314787626,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,283.0,283.0,307.0,307.0,101.58,101.58,326.0,0.0,0.0,0.0,0.0,370.23,370.23,,,,,,,110000000,1000-1000,56.52,-7.18,False
309,AON,Insurance Brokers,-61.0,11.1,8.4,5.5,5.2,-1.8,-6.8,-14.6,-36.1,-49.7,-57.8,-61.0,64.2,-76.2,3.0,0.0,-8.47176970858353,82.7,325.0,325.0,353.0,353.0,84.5,84.5,371.4,371.4,118,25.834862420495355,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,325.0,325.0,353.0,353.0,84.5,84.5,339.0,10.0,0.0,0.0,0.0,371.4,371.4,,,,,,,110000000,111111000,370.31,-10.46,False
310,L,Financials,-41.5,25.1,13.5,4.5,-0.3,-5.7,-6.1,-4.7,-4.1,-3.8,-4.1,-41.5,9.9,-65.1,1.4,0.0,-106.78483216749771,102.2,282.0,282.0,306.0,306.0,95.76,95.76,371.41,371.41,44,125.36309033412743,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,282.0,282.0,306.0,306.0,95.76,95.76,333.0,4.0,0.0,-2.0,0.0,371.41,371.41,,,,,,,100000000,000011100,114.9,-6.92,False
311,CTRA,Oil & Gas E&P,-54.0,32.0,-13.8,-9.8,-12.9,-4.9,5.7,10.2,-8.9,-8.1,-5.7,-54.0,47.1,-103.3,1.6,0.0,-88.70528264778522,89.7,309.0,309.0,334.0,334.0,101.55,101.55,372.2,372.2,-64,-88.70528264778522,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,309.0,309.0,334.0,334.0,101.55,101.55,244.0,0.0,0.0,0.0,0.0,372.2,372.2,,,,,,,000110000,000011000,36.88,-11.71,False
312,PNW,Utilities,-60.5,22.6,10.6,4.8,2.5,-2.9,1.2,1.4,-5.7,-10.0,-26.4,-60.5,15.7,-82.2,1.8,0.0,-170.09320200212704,83.2,324.0,324.0,352.0,352.0,94.0,94.0,373.75,373.75,27,123.89462534070327,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,324.0,324.0,352.0,352.0,94.0,94.0,237.0,0.0,0.0,-4.0,0.0,373.75,373.75,,,,,,,110110000,000000100,104.92,-2.16,False
313,GEN,Technology,-63.3,23.5,-2.7,-3.2,9.7,10.9,2.5,-10.9,-24.5,-40.0,-48.1,-63.3,53.5,-105.8,2.0,0.0,-46.61445472254123,80.4,330.0,330.0,357.0,357.0,98.75,98.75,374.15,374.15,-9,16.92837699654531,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,330.0,330.0,357.0,357.0,98.75,98.75,182.0,10.0,0.0,0.0,0.0,374.15,374.15,,,,,,,011100000,001110000,28.47,-12.29,False
314,IEX,Industrials,-78.3,22.8,7.4,5.3,6.2,4.3,9.5,14.4,-17.1,-39.5,-59.0,-78.3,36.0,-111.7,2.5,0.0,-209.6072039544777,65.3,372.0,372.0,397.0,397.0,92.58,92.58,375.93,375.93,72,208.96480236363817,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,372.0,372.0,397.0,397.0,92.58,92.58,117.0,0.0,0.0,-6.0,0.0,375.93,375.93,,,,,,,111110000,110010000,223.85,-0.76,False
315,CINF,Insurance - Property & Casualty,-40.1,16.6,11.1,4.6,3.0,-2.5,-4.5,-6.1,-6.1,-14.8,-21.6,-40.1,38.9,-55.4,1.4,0.0,-115.49642757076315,103.6,279.0,279.0,302.0,302.0,108.41,108.41,376.06,376.06,116,1846.4664919700367,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,279.0,279.0,302.0,302.0,108.41,108.41,306.0,0.0,0.0,-2.0,0.0,376.06,376.06,,,,,,,110000000,110000000,174.27,-5.99,False
316,EXR,Real Estate,-69.1,9.1,5.2,4.3,5.3,0.2,1.8,-3.9,-25.0,-50.3,-57.8,-69.1,95.9,-85.1,2.0,0.0,-287.09521109513196,74.5,346.0,346.0,371.0,371.0,77.58,77.58,377.13,377.13,37,597.6047889048681,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,346.0,346.0,371.0,371.0,77.58,77.58,227.0,0.0,0.0,0.0,0.0,377.13,377.13,,,,,,,111100000,-11111000,155.19,-4.48,False
317,EXPE,Travel Services,-58.1,33.5,8.6,4.3,-3.3,-4.4,-11.7,-4.5,14.4,5.7,-6.3,-58.1,18.5,-95.4,1.6,0.0,-111.36711923679792,85.6,316.0,316.0,344.0,344.0,76.98,76.98,377.53,377.53,12,62.93667638965218,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,316.0,316.0,344.0,344.0,76.98,76.98,373.0,8.0,0.0,-4.0,0.0,377.53,377.53,,,,,,,100001100,000000010,303.8,-23.94,False
318,IR,Industrial Machinery,-40.8,9.3,7.0,5.3,-0.3,-12.4,-14.3,-18.8,-43.9,-44.8,-43.4,-40.8,89.2,-69.3,2.0,0.0,135.9725427436162,76.9,343.0,343.0,305.0,305.0,83.71,83.71,378.66,378.66,6,-1336.5100149639773,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,343.0,343.0,305.0,305.0,83.71,83.71,468.0,40.0,0.0,-2.0,0.0,378.66,378.66,,,,,,,100000000,--1111100,100.96,-26.79,False
319,MRSH,Financials,-79.2,8.7,6.8,5.3,1.0,-8.2,-12.6,-22.8,-51.2,-62.7,-69.5,-79.2,65.4,-92.6,3.2,0.0,175.29551595336383,64.4,376.0,376.0,401.0,401.0,77.55,77.55,378.85,378.85,72,-1499.6437938698045,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,376.0,376.0,401.0,401.0,77.55,77.55,458.0,22.0,0.0,-2.0,0.0,378.85,378.85,,,,,,,110000000,111111-00,207.83,-20.36,False
320,HBAN,Banks - Regional,-53.7,18.4,9.6,4.4,4.0,-1.5,-4.8,-8.5,-8.9,-17.5,-24.6,-53.7,27.8,-74.2,1.5,0.0,-122.14022739108641,90.0,307.0,307.0,333.0,333.0,97.1,97.1,379.0,379.0,85,446.78889827213715,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,307.0,307.0,333.0,333.0,97.1,97.1,309.0,0.0,0.0,-2.0,0.0,379.0,379.0,,,,,,,110000000,100010100,19.46,-13.57,False
321,SHW,Household & Personal Care Products,-53.5,12.2,8.8,6.1,2.3,-8.0,-11.0,-18.0,-35.6,-45.8,-56.3,-53.5,77.6,-71.2,2.3,0.0,10.284447546860934,90.2,304.0,304.0,329.0,329.0,88.85,88.85,379.55,379.55,14,-274.4360422491893,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,304.0,304.0,329.0,329.0,88.85,88.85,430.0,22.0,0.0,-2.0,0.0,379.55,379.55,,,,,,,110000000,1111-1000,377.77,-17.79,False
322,SOLV,Healthcare,-6.2,27.6,10.1,2.7,16.5,13.1,5.2,1.2,,,,-6.2,9.1,-56.0,2.3,0.0,-38.616241516194016,17.8,491.0,491.0,233.0,233.0,70.19,70.19,379.69,379.69,66,374.48490908107567,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,491.0,491.0,233.0,233.0,70.19,70.19,113.0,0.0,47.0,-6.0,0.0,379.69,379.69,,,,,,,11111---0,--------0,88.2,-6.51,False
323,FRT,Real Estate,-83.2,25.2,9.1,5.6,6.6,6.3,11.9,15.0,-2.6,-18.4,-31.0,-83.2,8.5,-113.5,2.3,0.0,-224.0392398218103,60.5,385.0,385.0,410.0,410.0,93.46,93.46,382.01,382.01,13,141.84945930741313,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,385.0,385.0,410.0,410.0,93.46,93.46,102.0,0.0,0.0,-6.0,0.0,382.01,382.01,,,,,,,111110000,000001000,125.01,-0.46,True
324,A,Healthcare,-74.7,15.4,1.4,0.5,9.2,7.1,-0.5,-3.8,-28.9,-53.0,-65.1,-74.7,101.2,-106.3,2.8,0.0,-186.44674009289176,69.0,357.0,357.0,381.0,381.0,91.93,91.93,382.68,382.68,-19,80.24304684907983,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,357.0,357.0,381.0,381.0,91.93,91.93,186.0,0.0,0.0,0.0,0.0,382.68,382.68,,,,,,,111000000,111110000,160.27,-15.47,False
325,NVR,Residential Construction,-65.6,13.1,6.9,6.3,4.6,-7.3,-13.6,-22.4,-47.8,-51.9,-61.5,-65.6,92.0,-92.2,2.0,0.0,38.217079881316906,78.1,338.0,338.0,364.0,364.0,86.13,86.13,384.13,384.13,31,-378.1927981484402,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,338.0,338.0,364.0,364.0,86.13,86.13,446.0,22.0,0.0,-2.0,0.0,384.13,384.13,,,,,,,110000000,010101100,8200.0,-21.87,False
326,SLB,Oil & Gas Equipment & Services,-86.5,32.0,0.3,-1.1,0.3,0.3,13.2,28.4,-5.5,-15.6,-7.4,-86.5,19.0,-135.4,2.3,0.0,-178.8411304656434,57.1,396.0,396.0,421.0,421.0,89.24,89.24,384.14,384.14,-10,33.968423722536556,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,396.0,396.0,421.0,421.0,89.24,89.24,98.0,0.0,0.0,0.0,0.0,384.14,384.14,,,,,,,011110000,000011000,58.81,-5.03,False
327,AKAM,Technology,-72.4,36.5,-10.1,-10.7,11.3,15.5,27.9,44.2,9.7,-14.0,-42.6,-72.4,51.4,-142.9,2.7,0.0,-138.35609080322246,71.2,354.0,354.0,377.0,377.0,93.88,93.88,384.98,384.98,-37,-3.336698306472215,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,354.0,354.0,377.0,377.0,93.88,93.88,48.0,0.0,0.0,25.0,0.0,384.98,384.98,,,,,,,011111000,101000000,165.45,-16.71,False
328,MMM,Industrials,-85.0,20.3,8.0,5.0,8.1,0.7,-2.5,-5.6,14.1,0.5,-26.0,-85.0,17.6,-110.5,1.3,0.0,-281.20660434604946,58.7,392.0,392.0,417.0,417.0,68.64,68.64,385.19,385.19,52,210.96023603760352,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,392.0,392.0,417.0,417.0,68.64,68.64,245.0,0.0,0.0,-6.0,0.0,385.19,385.19,,,,,,,111001100,000000001,177.41,-11.85,False
329,KR,Grocery Stores,-32.8,17.3,7.7,3.8,-2.1,-10.6,-9.3,-14.2,-16.4,-20.3,-11.9,-32.8,65.1,-52.7,1.5,0.0,12.967008503872242,110.8,267.0,267.0,285.0,285.0,95.8,95.8,386.6,386.6,13,1.3368770449446323,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,267.0,267.0,285.0,285.0,95.8,95.8,435.0,14.0,0.0,25.0,0.0,386.6,386.6,,,,,,,100000000,000011100,76.58,-17.75,False
330,MGM,Resorts & Casinos,-86.1,28.4,2.6,1.0,8.0,13.0,18.8,18.7,-11.6,-34.7,-42.4,-86.1,24.1,-129.1,1.7,0.0,-192.30272180625835,57.6,395.0,395.0,420.0,420.0,94.26,94.26,386.61,386.61,18,289.93547471777936,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,395.0,395.0,420.0,420.0,94.26,94.26,76.0,0.0,0.0,0.0,0.0,386.61,386.61,,,,,,,111110000,000001000,51.59,-8.61,False
331,CNP,Utilities,-59.1,23.1,8.7,3.9,0.8,-5.5,-2.5,-2.6,-1.2,-10.8,-18.0,-59.1,21.8,-82.7,1.6,0.0,-179.07048793511711,84.6,323.0,323.0,351.0,351.0,97.16,97.16,391.06,391.06,-9,67.61772449262068,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,323.0,323.0,351.0,351.0,97.16,97.16,305.0,4.0,0.0,-4.0,0.0,391.06,391.06,,,,,,,110000000,100011000,44.465,-4.67,False
332,PAYX,Industrials,-88.3,12.1,4.3,3.4,3.7,1.9,-4.7,-20.5,-47.4,-64.4,-73.3,-88.3,70.8,-109.7,3.0,0.0,4.976802990909565,55.4,401.0,401.0,426.0,426.0,79.83,79.83,395.18,395.18,26,-28.18301463584911,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,401.0,401.0,426.0,426.0,79.83,79.83,346.0,10.0,0.0,0.0,0.0,395.18,395.18,,,,,,,111000000,111111000,129.24,-22.41,False
333,BRO,Insurance Brokers,-81.1,6.1,4.2,5.7,3.4,-9.7,-18.9,-35.4,-64.5,-74.4,-82.9,-81.1,163.4,-101.8,2.9,0.0,752.7547420933481,62.5,381.0,381.0,407.0,407.0,77.35,77.35,395.35,395.35,33,-3882.9296617739574,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,381.0,381.0,407.0,407.0,77.35,77.35,501.0,40.0,0.0,-2.0,0.0,395.35,395.35,,,,,,,110000000,111101100,96.55,-38.78,False
334,BEN,Asset Management,-90.5,26.2,4.3,2.1,4.9,11.1,16.7,19.9,11.5,-11.6,-29.0,-90.5,9.6,-125.3,1.5,0.0,-281.9038016670724,53.2,410.0,410.0,434.0,434.0,90.83,90.83,397.33,397.33,17,118.8954569198732,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,410.0,410.0,434.0,434.0,90.83,90.83,84.0,0.0,0.0,0.0,0.0,397.33,397.33,,,,,,,111111000,00001-000,32.45,-2.0,False
335,UBER,Internet Services & Infrastructure,-26.3,8.9,1.8,0.1,-5.2,-9.7,-15.2,-26.5,-30.9,-9.2,-25.1,-26.3,67.6,-71.0,1.5,0.0,118.97685216652778,61.1,384.0,384.0,274.0,274.0,67.8,67.8,397.35,397.35,38,106.52076713499456,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,384.0,384.0,274.0,274.0,67.8,67.8,485.0,40.0,0.0,25.0,0.0,397.35,397.35,,,,,,,100000000,----01110,101.295,-30.52,False
336,J,Industrials,-58.8,21.9,6.6,4.2,0.5,-7.0,-9.4,-17.2,-30.3,-43.8,-54.4,-58.8,52.0,-89.3,2.2,0.0,-26.407552830747342,84.8,321.0,321.0,348.0,348.0,95.83,95.83,397.88,397.88,82,34.0300676189017,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,321.0,321.0,348.0,348.0,95.83,95.83,420.0,14.0,0.0,-4.0,0.0,397.88,397.88,,,,,,,110000000,111110000,168.44,-25.53,False
337,LMT,Aerospace & Defense,-58.2,14.1,8.7,4.8,3.6,-11.2,-7.2,-4.0,-21.0,-31.1,-45.1,-58.2,45.1,-75.0,2.5,0.0,-189.2464056502934,85.4,317.0,317.0,345.0,345.0,97.5,97.5,399.3,399.3,1,71.64768660619421,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,317.0,317.0,345.0,345.0,97.5,97.5,357.0,4.0,0.0,-2.0,0.0,399.3,399.3,,,,,,,110000000,010011000,692.0,-23.39,False
338,WAT,Healthcare,-85.4,17.0,2.7,1.2,9.8,9.9,1.1,-0.7,-21.9,-44.2,-57.0,-85.4,46.1,-111.9,1.9,0.0,-240.57064847717226,58.2,393.0,393.0,418.0,418.0,92.95,92.95,400.0,400.0,6,156.18331277982372,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,393.0,393.0,418.0,418.0,92.95,92.95,156.0,0.0,0.0,0.0,0.0,400.0,400.0,,,,,,,111100000,110010000,414.15,-10.38,False
339,ATO,Natural Gas Utilities,-15.9,38.8,6.1,2.4,-5.1,-12.5,-10.7,-11.3,-8.4,-5.1,-11.6,-15.9,44.9,-54.0,1.3,0.0,4.680960261547215,127.7,234.0,234.0,252.0,252.0,91.22,91.22,400.22,400.22,-32,1.6226167515358365,STRONG_DOWN,MID_RANGE,NEUTRAL,S5_TRASH,,,,,234.0,234.0,252.0,252.0,91.22,91.22,446.0,40.0,0.0,25.0,0.0,400.22,400.22,,,,,,,100000000,110001100,192.5099,-12.93,False
340,ERIE,Insurance Brokers,-88.5,7.1,4.2,6.8,7.5,-6.9,-15.9,-30.5,-62.9,-65.3,-81.6,-88.5,196.4,-109.8,2.9,0.0,559.7459057143577,55.2,402.0,402.0,427.0,427.0,77.22,77.22,401.27,401.27,43,-3198.169128852794,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,402.0,402.0,427.0,427.0,77.22,77.22,469.0,40.0,0.0,-2.0,0.0,401.27,401.27,,,,,,,110000000,111011100,330.54,-30.83,False
341,NVO,Biotechnology,-90.1,1.3,0.2,-0.9,-3.8,0.2,-11.6,-26.2,-77.5,-88.3,-87.5,-90.1,389.4,-95.9,2.3,0.0,5000.0,53.6,409.0,409.0,433.0,433.0,83.21,83.21,401.51,401.51,-63,1153.3709453725273,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,409.0,409.0,433.0,433.0,83.21,83.21,443.0,18.0,0.0,25.0,0.0,401.51,401.51,,,,,,,001000000,011111100,64.16,-34.24,False
342,TMUS,Telecommunication Services,-28.4,5.5,5.5,4.0,-5.2,-14.2,-15.1,-25.0,-33.2,-36.1,-39.6,-28.4,136.2,-37.5,2.0,0.0,1072.120239457729,115.3,260.0,260.0,279.0,279.0,98.42,98.42,402.12,402.12,-66,-3589.664734304312,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,260.0,260.0,279.0,279.0,98.42,98.42,494.0,58.0,0.0,25.0,0.0,402.12,402.12,,,,,,,100000000,101010100,240.95,-25.52,False
343,DLR,Real Estate,-45.9,22.7,2.4,0.6,-3.7,-4.6,2.2,-0.8,-1.4,-4.9,-23.0,-45.9,38.9,-70.1,1.6,0.0,-110.72314996788393,97.8,290.0,290.0,316.0,316.0,107.02,107.02,402.47,402.47,-75,-12.20338680486536,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,290.0,290.0,316.0,316.0,107.02,107.02,281.0,0.0,0.0,25.0,0.0,402.47,402.47,,,,,,,100100000,00-000100,208.14,-11.15,False
